respondent_id,dataset_type,target_week,current_week,weeks_observed,target_date,next_week_income,next_week_direction,current_income,lag_1_income,lag_2_income,lag_3_income,has_lag_2,has_lag_3,rolling_mean_income,rolling_std_income,rolling_min_income,rolling_max_income,rolling_range_income,income_trend_abs,income_trend_pct,last_income_change_abs,last_income_change_pct,previous_direction,is_previous_week_up,is_previous_week_down,is_previous_week_stable,target_month,target_week_of_month,target_quarter,target_is_month_start,target_is_month_end,target_is_payday_period,target_is_weekend,target_is_christmas_year_end,target_is_new_year,usia,gig_type_enc,domisili_code_enc,experience_months_log,hari_kerja_per_minggu,jam_kerja_per_hari,total_jam_seminggu,bps_jasa_weekly,status_income,peak_week,src_fiverr,src_gojek,src_grab,src_instagram,src_langsung,src_shopee,src_tiktok,src_tokopedia,src_upwork,src_whatsapp,ramai_akhir_bulan_gajian,ramai_akhir_pekan,ramai_awal_bulan,ramai_harbolnas_flashsale,ramai_promo_aplikasi,ramai_ramadan_lebaran,fluk_akhir_pekan_hari_libur,fluk_cuaca,fluk_jam_kerja,fluk_jumlah_pesanan_project,fluk_kondisi_fisik,fluk_promo_aplikasi,fluk_rating_ulasan,fluk_tanggal_gajian_akhir_bulan,pref_awal_bulan,pref_harbolnas,pref_payday,pref_promo_aplikasi,pref_ramadan_lebaran,pref_weekend,gig_jualan_online,gig_pekerja_harian,gig_freelance_desain,gig_ojek_online,gig_kurir,gig_freelance_it,gig_tutor,gig_content_creator,previous_direction_enc
R0443,real_4w,2,1,1,2026-05-07 09:51:20,850000.0,Stable,850000.0,850000.0,0.0,0.0,0,0,850000.0,0.0,850000.0,850000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,28,7,8,2.70805020110221,4,5,20,517481.9375,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
R0443,real_4w,3,2,2,2026-04-30 09:51:20,850000.0,Stable,850000.0,850000.0,850000.0,0.0,1,0,850000.0,0.0,850000.0,850000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,5,2,0,1,1,0,0,0,28,7,8,2.70805020110221,4,5,20,517481.9375,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
R0443,real_4w,4,3,3,2026-04-23 09:51:20,370000.0,Down,850000.0,850000.0,850000.0,850000.0,1,1,850000.0,0.0,850000.0,850000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,4,2,0,0,0,0,0,0,28,7,8,2.70805020110221,4,5,20,517481.9375,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
R0445,real_4w,2,1,1,2026-05-07 12:17:46,60000.0,Down,100000.0,100000.0,0.0,0.0,0,0,100000.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,21,7,2,3.9889840465642745,2,3,6,739240.8333333334,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
R0445,real_4w,3,2,2,2026-04-30 12:17:46,10000.0,Down,60000.0,60000.0,100000.0,0.0,1,0,80000.0,20000.0,60000.0,100000.0,40000.0,-40000.0,-0.4,-40000.0,-0.4,Down,0,1,0,4,5,2,0,1,1,0,0,0,21,7,2,3.9889840465642745,2,3,6,739240.8333333334,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
R0445,real_4w,4,3,3,2026-04-23 12:17:46,70000.0,Up,10000.0,10000.0,60000.0,100000.0,1,1,56666.666666666664,36817.87005729087,10000.0,100000.0,90000.0,-50000.0,-0.8333333333333334,-50000.0,-0.8333333333333334,Down,0,1,0,4,4,2,0,0,0,0,0,0,21,7,2,3.9889840465642745,2,3,6,739240.8333333334,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
R0446,real_4w,2,1,1,2026-05-07 12:41:25,1273200.0,Stable,1336200.0,1336200.0,0.0,0.0,0,0,1336200.0,0.0,1336200.0,1336200.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,36,5,2,4.23410650459726,5,8,40,739240.8333333334,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
R0446,real_4w,3,2,2,2026-04-30 12:41:25,1350000.0,Up,1273200.0,1273200.0,1336200.0,0.0,1,0,1304700.0,31500.0,1273200.0,1336200.0,63000.0,-63000.0,-0.04714863044454423,-63000.0,-0.04714863044454423,Stable,0,0,1,4,5,2,0,1,1,0,0,0,36,5,2,4.23410650459726,5,8,40,739240.8333333334,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
R0446,real_4w,4,3,3,2026-04-23 12:41:25,1342800.0,Stable,1350000.0,1350000.0,1273200.0,1336200.0,1,1,1319800.0,33429.32844075693,1273200.0,1350000.0,76800.0,76800.0,0.060320452403393024,76800.0,0.060320452403393024,Up,1,0,0,4,4,2,0,0,0,0,0,0,36,5,2,4.23410650459726,5,8,40,739240.8333333334,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
R0447,real_4w,2,1,1,2026-05-07 12:47:52,260000.0,Down,275000.0,275000.0,0.0,0.0,0,0,275000.0,0.0,275000.0,275000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,34,6,5,3.828641396489095,7,7,49,460955.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
R0447,real_4w,3,2,2,2026-04-30 12:47:52,10000.0,Down,260000.0,260000.0,275000.0,0.0,1,0,267500.0,7500.0,260000.0,275000.0,15000.0,-15000.0,-0.05454545454545454,-15000.0,-0.05454545454545454,Down,0,1,0,4,5,2,0,1,1,0,0,0,34,6,5,3.828641396489095,7,7,49,460955.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R0447,real_4w,4,3,3,2026-04-23 12:47:52,220000.0,Up,10000.0,10000.0,260000.0,275000.0,1,1,181666.66666666666,121541.03102336355,10000.0,275000.0,265000.0,-250000.0,-0.9615384615384616,-250000.0,-0.9615384615384616,Down,0,1,0,4,4,2,0,0,0,0,0,0,34,6,5,3.828641396489095,7,7,49,460955.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R0448,real_4w,2,1,1,2026-05-07 13:47:37,350000.0,Down,450000.0,450000.0,0.0,0.0,0,0,450000.0,0.0,450000.0,450000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,27,2,7,2.70805020110221,5,5,25,559306.0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
R0448,real_4w,3,2,2,2026-04-30 13:47:37,500000.0,Up,350000.0,350000.0,450000.0,0.0,1,0,400000.0,50000.0,350000.0,450000.0,100000.0,-100000.0,-0.2222222222222222,-100000.0,-0.2222222222222222,Down,0,1,0,4,5,2,0,1,1,0,0,0,27,2,7,2.70805020110221,5,5,25,559306.0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
R0448,real_4w,4,3,3,2026-04-23 13:47:37,500000.0,Stable,500000.0,500000.0,350000.0,450000.0,1,1,433333.3333333333,62360.956446232354,350000.0,500000.0,150000.0,150000.0,0.42857142857142855,150000.0,0.42857142857142855,Up,1,0,0,4,4,2,0,0,0,0,0,0,27,2,7,2.70805020110221,5,5,25,559306.0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2
R0449,real_4w,2,1,1,2026-05-07 15:08:23,860000.0,Up,675000.0,675000.0,0.0,0.0,0,0,675000.0,0.0,675000.0,675000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,20,3,4,4.330733340286331,6,8,48,442180.75,1,4,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
R0449,real_4w,3,2,2,2026-04-30 15:08:23,875000.0,Stable,860000.0,860000.0,675000.0,0.0,1,0,767500.0,92500.0,675000.0,860000.0,185000.0,185000.0,0.2740740740740741,185000.0,0.2740740740740741,Up,1,0,0,4,5,2,0,1,1,0,0,0,20,3,4,4.330733340286331,6,8,48,442180.75,1,4,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
R0449,real_4w,4,3,3,2026-04-23 15:08:23,860000.0,Stable,875000.0,875000.0,860000.0,675000.0,1,1,803333.3333333334,90951.75766428169,675000.0,875000.0,200000.0,15000.0,0.01744186046511628,15000.0,0.01744186046511628,Stable,0,0,1,4,4,2,0,0,0,0,0,0,20,3,4,4.330733340286331,6,8,48,442180.75,1,4,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
R0451,real_4w,2,1,1,2026-05-07 15:35:43,400000.0,Up,320000.0,320000.0,0.0,0.0,0,0,320000.0,0.0,320000.0,320000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,18,3,2,2.833213344056216,5,6,30,739240.8333333334,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
R0451,real_4w,3,2,2,2026-04-30 15:35:43,250000.0,Down,400000.0,400000.0,320000.0,0.0,1,0,360000.0,40000.0,320000.0,400000.0,80000.0,80000.0,0.25,80000.0,0.25,Up,1,0,0,4,5,2,0,1,1,0,0,0,18,3,2,2.833213344056216,5,6,30,739240.8333333334,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2
R0451,real_4w,4,3,3,2026-04-23 15:35:43,255000.0,Stable,250000.0,250000.0,400000.0,320000.0,1,1,323333.3333333333,61282.58770283412,250000.0,400000.0,150000.0,-150000.0,-0.375,-150000.0,-0.375,Down,0,1,0,4,4,2,0,0,0,0,0,0,18,3,2,2.833213344056216,5,6,30,739240.8333333334,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
R0454,real_4w,2,1,1,2026-05-07 16:59:02,490000.0,Down,1020000.0,1020000.0,0.0,0.0,0,0,1020000.0,0.0,1020000.0,1020000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,26,2,3,2.1972245773362196,5,8,40,518297.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
R0454,real_4w,3,2,2,2026-04-30 16:59:02,340000.0,Down,490000.0,490000.0,1020000.0,0.0,1,0,755000.0,265000.0,490000.0,1020000.0,530000.0,-530000.0,-0.5196078431372549,-530000.0,-0.5196078431372549,Down,0,1,0,4,5,2,0,1,1,0,0,0,26,2,3,2.1972245773362196,5,8,40,518297.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
R0454,real_4w,4,3,3,2026-04-23 16:59:02,470000.0,Up,340000.0,340000.0,490000.0,1020000.0,1,1,616666.6666666666,291699.99809545575,340000.0,1020000.0,680000.0,-150000.0,-0.30612244897959184,-150000.0,-0.30612244897959184,Down,0,1,0,4,4,2,0,0,0,0,0,0,26,2,3,2.1972245773362196,5,8,40,518297.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
R0455,real_4w,2,1,1,2026-05-07 17:06:58,605000.0,Down,700000.0,700000.0,0.0,0.0,0,0,700000.0,0.0,700000.0,700000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,43,5,1,3.1354942159291497,6,8,48,518297.0,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
R0455,real_4w,3,2,2,2026-04-30 17:06:58,500000.0,Down,605000.0,605000.0,700000.0,0.0,1,0,652500.0,47500.0,605000.0,700000.0,95000.0,-95000.0,-0.1357142857142857,-95000.0,-0.1357142857142857,Down,0,1,0,4,5,2,0,1,1,0,0,0,43,5,1,3.1354942159291497,6,8,48,518297.0,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
R0455,real_4w,4,3,3,2026-04-23 17:06:58,680000.0,Up,500000.0,500000.0,605000.0,700000.0,1,1,601666.6666666666,81683.6716989523,500000.0,700000.0,200000.0,-105000.0,-0.17355371900826447,-105000.0,-0.17355371900826447,Down,0,1,0,4,4,2,0,0,0,0,0,0,43,5,1,3.1354942159291497,6,8,48,518297.0,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
R0456,real_4w,2,1,1,2026-05-07 17:50:19,325000.0,Down,430000.0,430000.0,0.0,0.0,0,0,430000.0,0.0,430000.0,430000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,34,6,8,2.833213344056216,6,7,42,517481.9375,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
R0456,real_4w,3,2,2,2026-04-30 17:50:19,225000.0,Down,325000.0,325000.0,430000.0,0.0,1,0,377500.0,52500.0,325000.0,430000.0,105000.0,-105000.0,-0.2441860465116279,-105000.0,-0.2441860465116279,Down,0,1,0,4,5,2,0,1,1,0,0,0,34,6,8,2.833213344056216,6,7,42,517481.9375,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
R0456,real_4w,4,3,3,2026-04-23 17:50:19,275000.0,Up,225000.0,225000.0,325000.0,430000.0,1,1,326666.6666666667,83699.19686326479,225000.0,430000.0,205000.0,-100000.0,-0.3076923076923077,-100000.0,-0.3076923076923077,Down,0,1,0,4,4,2,0,0,0,0,0,0,34,6,8,2.833213344056216,6,7,42,517481.9375,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
R0457,real_4w,2,1,1,2026-05-07 18:10:51,500000.0,Stable,500000.0,500000.0,0.0,0.0,0,0,500000.0,0.0,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,29,4,6,3.8066624897703196,6,10,60,653189.75,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
R0457,real_4w,3,2,2,2026-04-30 18:10:51,480000.0,Stable,500000.0,500000.0,500000.0,0.0,1,0,500000.0,0.0,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,5,2,0,1,1,0,0,0,29,4,6,3.8066624897703196,6,10,60,653189.75,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
R0457,real_4w,4,3,3,2026-04-23 18:10:51,450000.0,Down,480000.0,480000.0,500000.0,500000.0,1,1,493333.3333333333,9428.090415820634,480000.0,500000.0,20000.0,-20000.0,-0.04,-20000.0,-0.04,Stable,0,0,1,4,4,2,0,0,0,0,0,0,29,4,6,3.8066624897703196,6,10,60,653189.75,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
R0458,real_4w,2,1,1,2026-05-07 18:13:49,575000.0,Up,18400.0,18400.0,0.0,0.0,0,0,18400.0,0.0,18400.0,18400.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,41,4,5,3.2188758248682006,7,7,49,460955.5,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
R0458,real_4w,3,2,2,2026-04-30 18:13:49,600000.0,Stable,575000.0,575000.0,18400.0,0.0,1,0,296700.0,278300.0,18400.0,575000.0,556600.0,556600.0,30.25,556600.0,30.25,Up,1,0,0,4,5,2,0,1,1,0,0,0,41,4,5,3.2188758248682006,7,7,49,460955.5,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2
R0458,real_4w,4,3,3,2026-04-23 18:13:49,430000.0,Down,600000.0,600000.0,575000.0,18400.0,1,1,397800.0,268470.3832206947,18400.0,600000.0,581600.0,25000.0,0.043478260869565216,25000.0,0.043478260869565216,Stable,0,0,1,4,4,2,0,0,0,0,0,0,41,4,5,3.2188758248682006,7,7,49,460955.5,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
R0459,real_4w,2,1,1,2026-05-07 18:20:31,925000.0,Stable,920000.0,920000.0,0.0,0.0,0,0,920000.0,0.0,920000.0,920000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,41,6,5,3.4011973816621555,5,9,45,460955.5,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
R0459,real_4w,3,2,2,2026-04-30 18:20:31,925000.0,Stable,925000.0,925000.0,920000.0,0.0,1,0,922500.0,2500.0,920000.0,925000.0,5000.0,5000.0,0.005434782608695652,5000.0,0.005434782608695652,Stable,0,0,1,4,5,2,0,1,1,0,0,0,41,6,5,3.4011973816621555,5,9,45,460955.5,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
R0459,real_4w,4,3,3,2026-04-23 18:20:31,275000.0,Down,925000.0,925000.0,925000.0,920000.0,1,1,923333.3333333334,2357.0226039551585,920000.0,925000.0,5000.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,4,2,0,0,0,0,0,0,41,6,5,3.4011973816621555,5,9,45,460955.5,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
R0460,real_4w,2,1,1,2026-05-07 19:07:03,230000.0,Down,720000.0,720000.0,0.0,0.0,0,0,720000.0,0.0,720000.0,720000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,41,3,6,2.70805020110221,7,8,56,653189.75,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
R0460,real_4w,3,2,2,2026-04-30 19:07:03,450000.0,Up,230000.0,230000.0,720000.0,0.0,1,0,475000.0,245000.0,230000.0,720000.0,490000.0,-490000.0,-0.6805555555555556,-490000.0,-0.6805555555555556,Down,0,1,0,4,5,2,0,1,1,0,0,0,41,3,6,2.70805020110221,7,8,56,653189.75,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
R0460,real_4w,4,3,3,2026-04-23 19:07:03,465000.0,Stable,450000.0,450000.0,230000.0,720000.0,1,1,466666.6666666667,200388.51153585516,230000.0,720000.0,490000.0,220000.0,0.9565217391304348,220000.0,0.9565217391304348,Up,1,0,0,4,4,2,0,0,0,0,0,0,41,3,6,2.70805020110221,7,8,56,653189.75,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2
R0461,real_4w,2,1,1,2026-05-07 19:11:05,725000.0,Down,955000.0,955000.0,0.0,0.0,0,0,955000.0,0.0,955000.0,955000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,26,2,0,2.70805020110221,5,5,25,548095.6666666666,1,4,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
R0461,real_4w,3,2,2,2026-04-30 19:11:05,1235000.0,Up,725000.0,725000.0,955000.0,0.0,1,0,840000.0,115000.0,725000.0,955000.0,230000.0,-230000.0,-0.24083769633507854,-230000.0,-0.24083769633507854,Down,0,1,0,4,5,2,0,1,1,0,0,0,26,2,0,2.70805020110221,5,5,25,548095.6666666666,1,4,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
R0461,real_4w,4,3,3,2026-04-23 19:11:05,770000.0,Down,1235000.0,1235000.0,725000.0,955000.0,1,1,971666.6666666666,208539.89759489402,725000.0,1235000.0,510000.0,510000.0,0.7034482758620689,510000.0,0.7034482758620689,Up,1,0,0,4,4,2,0,0,0,0,0,0,26,2,0,2.70805020110221,5,5,25,548095.6666666666,1,4,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
R0462,real_4w,2,1,1,2026-05-07 19:18:19,150000.0,Up,100000.0,100000.0,0.0,0.0,0,0,100000.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,22,3,4,3.8066624897703196,5,8,40,442180.75,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
R0462,real_4w,3,2,2,2026-04-30 19:18:19,155000.0,Stable,150000.0,150000.0,100000.0,0.0,1,0,125000.0,25000.0,100000.0,150000.0,50000.0,50000.0,0.5,50000.0,0.5,Up,1,0,0,4,5,2,0,1,1,0,0,0,22,3,4,3.8066624897703196,5,8,40,442180.75,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2
R0462,real_4w,4,3,3,2026-04-23 19:18:19,100000.0,Down,155000.0,155000.0,150000.0,100000.0,1,1,135000.0,24832.7740429189,100000.0,155000.0,55000.0,5000.0,0.03333333333333333,5000.0,0.03333333333333333,Stable,0,0,1,4,4,2,0,0,0,0,0,0,22,3,4,3.8066624897703196,5,8,40,442180.75,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
R0463,real_4w,2,1,1,2026-05-07 19:19:40,435000.0,Down,465000.0,465000.0,0.0,0.0,0,0,465000.0,0.0,465000.0,465000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,29,2,5,3.091042453358316,5,6,30,460955.5,0,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
R0463,real_4w,3,2,2,2026-04-30 19:19:40,365000.0,Down,435000.0,435000.0,465000.0,0.0,1,0,450000.0,15000.0,435000.0,465000.0,30000.0,-30000.0,-0.06451612903225806,-30000.0,-0.06451612903225806,Down,0,1,0,4,5,2,0,1,1,0,0,0,29,2,5,3.091042453358316,5,6,30,460955.5,0,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
R0463,real_4w,4,3,3,2026-04-23 19:19:40,460000.0,Up,365000.0,365000.0,435000.0,465000.0,1,1,421666.6666666667,41899.35029992178,365000.0,465000.0,100000.0,-70000.0,-0.16091954022988506,-70000.0,-0.16091954022988506,Down,0,1,0,4,4,2,0,0,0,0,0,0,29,2,5,3.091042453358316,5,6,30,460955.5,0,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
R0464,real_4w,2,1,1,2026-05-07 20:17:27,500000.0,Stable,510000.0,510000.0,0.0,0.0,0,0,510000.0,0.0,510000.0,510000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,45,5,6,3.4011973816621555,6,9,54,653189.75,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
R0464,real_4w,3,2,2,2026-04-30 20:17:27,650000.0,Up,500000.0,500000.0,510000.0,0.0,1,0,505000.0,5000.0,500000.0,510000.0,10000.0,-10000.0,-0.0196078431372549,-10000.0,-0.0196078431372549,Stable,0,0,1,4,5,2,0,1,1,0,0,0,45,5,6,3.4011973816621555,6,9,54,653189.75,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
R0464,real_4w,4,3,3,2026-04-23 20:17:27,625000.0,Stable,650000.0,650000.0,500000.0,510000.0,1,1,553333.3333333334,68475.46194724712,500000.0,650000.0,150000.0,150000.0,0.3,150000.0,0.3,Up,1,0,0,4,4,2,0,0,0,0,0,0,45,5,6,3.4011973816621555,6,9,54,653189.75,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2
