user_id,gig_type,age,is_main_income,tenure_months,days_per_week,hours_per_day,income_week1,income_week2,income_week3,income_week4,target_income,peak_week,data_source,gig_type_encoded,rolling_mean_4w,rolling_std_4w,income_volatility,income_growth_1w,income_trend_slope,weekly_work_hours,income_per_hour,is_payday_week,lag_1w,lag_2w,lag_3w,lag_4w,recent_vs_avg
REAL_0414,seller_online,25,2,5,4,6,405000,195000,25000,315000,405000,4,survey,6,235000.0,164316.76725154984,0.6992,1.0769,44000.0,24,9400.0,1,405000,195000,25000,315000,1.7234
REAL_0415,seller_online,31,1,66,6,3,215000,200000,215000,220000,215000,3,survey,6,212500.0,8660.254037844386,0.0408,0.075,-3000.0,18,11184.0,0,215000,200000,215000,220000,1.0118
REAL_0416,pekerja_harian,33,2,70,5,8,480000,375000,300000,645000,480000,0,survey,5,450000.0,149499.16387726052,0.3322,0.28,-42000.0,40,10976.0,0,480000,375000,300000,645000,1.0667
REAL_0417,driver_online,37,0,3,6,9,335000,330000,305000,515000,335000,1,survey,1,371250.0,96727.71061076551,0.2605,0.0152,-51500.0,54,6750.0,1,335000,330000,305000,515000,0.9024
REAL_0418,content_creator,24,1,16,3,3,120000,20000,150000,170000,120000,3,survey,0,115000.0,66583.28118479393,0.579,4.9998,-28000.0,9,11500.0,0,120000,20000,150000,170000,1.0435
REAL_0419,seller_online,17,0,3,5,4,275000,240000,265000,200000,275000,0,survey,6,245000.0,33416.5627596057,0.1364,0.1458,20000.0,20,11667.0,0,275000,240000,265000,200000,1.1224
REAL_0420,driver_online,37,2,20,6,10,1017300,775000,880000,715000,1017300,4,survey,1,846825.0,132538.00398376308,0.1565,0.3126,80190.0,60,13882.0,1,1017300,775000,880000,715000,1.2013
REAL_0421,freelance_creative,22,1,21,5,4,190000,360000,370000,540000,190000,1,survey,2,365000.0,142945.2109492771,0.3916,-0.4722,-106000.0,20,17381.0,1,190000,360000,370000,540000,0.5205
REAL_0422,seller_online,25,0,79,3,5,100000,100000,10000,20000,100000,3,survey,6,57500.0,49244.28900898052,0.8564,0.0,33000.0,15,3594.0,0,100000,100000,10000,20000,1.7391
REAL_0423,kurir,30,2,17,6,10,385000,350000,55000,905000,385000,4,survey,4,423750.0,353326.4543355526,0.8338,0.1,-126500.0,60,6947.0,1,385000,350000,55000,905000,0.9086
REAL_0424,driver_online,37,1,14,7,9,620000,770000,1006900,895000,620000,4,survey,1,822975.0,166354.24801709552,0.2021,-0.1948,-106190.0,63,12859.0,1,620000,770000,1006900,895000,0.7534
REAL_0425,pekerja_harian,25,2,32,6,7,505000,605000,20000,470000,505000,1,survey,5,400000.0,259711.37826441106,0.6493,-0.1653,69000.0,42,9302.0,1,505000,605000,20000,470000,1.2625
REAL_0426,freelance_creative,26,0,30,3,7,40000,120000,265000,245000,40000,0,survey,2,167500.0,106497.26131063966,0.6358,-0.6667,-76000.0,21,7614.0,0,40000,120000,265000,245000,0.2388
REAL_0427,seller_online,32,0,4,7,3,340000,350000,200000,45000,340000,4,survey,6,233750.0,143258.2167509657,0.6129,-0.0286,103500.0,21,10625.0,1,340000,350000,200000,45000,1.4545
REAL_0428,kurir,37,2,37,6,8,515000,400000,355000,380000,515000,3,survey,4,412500.0,70769.57915187381,0.1716,0.2875,45000.0,48,8418.0,0,515000,400000,355000,380000,1.2485
REAL_0429,kurir,42,2,14,4,8,270000,475000,495000,250000,270000,1,survey,4,372500.0,130416.00106326421,0.3501,-0.4316,4000.0,32,11288.0,1,270000,475000,495000,250000,0.7248
REAL_0430,seller_online,17,1,47,5,7,410000,415000,345000,520000,410000,0,survey,6,422500.0,72399.35542991156,0.1714,-0.012,-26000.0,35,11736.0,0,410000,415000,345000,520000,0.9704
REAL_0431,driver_online,27,0,23,7,8,45000,490000,10000,385000,45000,2,survey,1,232500.0,240987.5515457178,1.0365,-0.9082,-54000.0,56,4079.0,0,45000,490000,10000,385000,0.1935
REAL_0432,seller_online,32,0,18,3,4,375000,295000,225000,185000,375000,4,survey,6,270000.0,83466.56017032609,0.3091,0.2712,64000.0,12,20769.0,1,375000,295000,225000,185000,1.3889
REAL_0433,freelance_it,20,1,36,5,6,465000,220000,585000,20000,465000,0,survey,3,322500.0,252471.12046067102,0.7829,1.1136,97000.0,30,10403.0,0,465000,220000,585000,20000,1.4419
REAL_0434,driver_online,31,1,39,6,9,60000,860000,655000,770000,60000,1,survey,1,586250.0,360725.5420214469,0.6153,-0.9302,-192500.0,54,10659.0,1,60000,860000,655000,770000,0.1023
REAL_0435,seller_online,19,1,52,7,4,1017300,974200,1006900,805000,1017300,4,survey,6,950850.0,98952.26121721524,0.1041,0.0442,60420.0,28,32788.0,1,1017300,974200,1006900,805000,1.0699
REAL_0436,pekerja_harian,25,2,11,5,9,735000,600000,435000,435000,735000,0,survey,5,551250.0,145107.7186093145,0.2632,0.225,106500.0,45,11984.0,0,735000,600000,435000,435000,1.3333
REAL_0437,content_creator,26,0,13,3,6,280000,260000,260000,250000,280000,1,survey,0,262500.0,12583.057392117915,0.0479,0.0769,9000.0,18,13816.0,1,280000,260000,260000,250000,1.0667
REAL_0438,driver_online,39,2,56,6,9,770000,695000,570000,515000,770000,3,survey,1,637500.0,116081.86766243899,0.1821,0.1079,89000.0,54,11591.0,0,770000,695000,570000,515000,1.2078
REAL_0439,content_creator,23,0,6,3,5,275000,170000,245000,200000,275000,1,survey,0,222500.0,46636.89526544407,0.2096,0.6176,15000.0,15,13906.0,1,275000,170000,245000,200000,1.2359
REAL_0440,freelance_creative,20,1,8,4,3,240000,350000,300000,595000,240000,4,survey,2,371250.0,155797.67863054527,0.4197,-0.3143,-101500.0,12,28558.0,1,240000,350000,300000,595000,0.6465
REAL_0441,freelance_it,23,1,24,4,6,655000,445000,810000,720000,655000,3,survey,3,657500.0,155268.58450225316,0.2361,0.4719,-56000.0,24,26300.0,0,655000,445000,810000,720000,0.9962
REAL_0442,freelance_creative,27,0,46,5,7,250000,180000,190000,230000,250000,4,survey,2,212500.0,33040.37933599835,0.1555,0.3889,5000.0,35,5903.0,1,250000,180000,190000,230000,1.1765
REAL_0443,freelance_it,20,0,3,6,7,525000,335000,350000,635000,525000,4,survey,3,461250.0,144416.9311403618,0.3131,0.5672,-34500.0,42,10727.0,1,525000,335000,350000,635000,1.1382
REAL_0444,tutor,23,1,14,4,3,255000,160000,10000,320000,255000,3,survey,7,186250.0,134621.38265025607,0.7228,0.5937,-4500.0,12,14327.0,0,255000,160000,10000,320000,1.3691
REAL_0445,freelance_creative,29,1,15,2,5,285000,120000,115000,195000,285000,1,survey,2,178750.0,79726.09359550987,0.446,1.375,27500.0,10,16250.0,1,285000,120000,115000,195000,1.5944
REAL_0446,kurir,40,2,25,5,9,90000,720000,290000,570000,90000,0,survey,4,417500.0,281824.41342083906,0.675,-0.875,-101000.0,45,9076.0,0,90000,720000,290000,570000,0.2156
REAL_0447,driver_online,32,2,16,6,8,25000,530000,120000,540000,25000,4,survey,1,303750.0,269857.21533186146,0.8884,-0.9528,-113500.0,48,6199.0,1,25000,530000,120000,540000,0.0823
REAL_0448,content_creator,25,0,42,4,2,105000,175000,125000,240000,105000,0,survey,0,161250.0,60190.669265814504,0.3733,-0.4,-35500.0,8,17917.0,0,105000,175000,125000,240000,0.6512
REAL_0449,freelance_creative,17,0,32,4,5,120000,135000,145000,160000,120000,1,survey,2,140000.0,16832.508230603464,0.1202,-0.1111,-13000.0,20,6667.0,1,120000,135000,145000,160000,0.8571
REAL_0450,tutor,23,0,41,2,2,100000,50000,95000,85000,100000,1,survey,7,82500.0,22546.248764114473,0.2733,1.0,0.0,4,16500.0,1,100000,50000,95000,85000,1.2121
REAL_0451,kurir,40,2,34,6,8,715000,315000,700000,300000,715000,0,survey,4,507500.0,231102.43039252816,0.4554,1.2698,86000.0,48,10357.0,0,715000,315000,700000,300000,1.4089
REAL_0452,driver_online,38,2,50,6,9,600000,515000,875000,950000,600000,4,survey,1,735000.0,210119.01389450693,0.2859,0.165,-141000.0,54,13364.0,1,600000,515000,875000,950000,0.8163
REAL_0453,pekerja_harian,37,2,62,7,8,455000,740000,430000,105000,455000,3,survey,5,432500.0,259695.33431824812,0.6005,-0.3851,136000.0,56,7588.0,0,455000,740000,430000,105000,1.052
REAL_0454,pekerja_harian,39,1,13,7,6,940000,190000,170000,795000,940000,2,survey,5,523750.0,401401.19166074565,0.7664,3.9473,45500.0,42,12180.0,0,940000,190000,170000,795000,1.7947
REAL_0455,freelance_creative,24,1,53,3,3,270000,220000,185000,285000,270000,1,survey,2,240000.0,46007.24580614087,0.1917,0.2273,-1000.0,9,24000.0,1,270000,220000,185000,285000,1.125
REAL_0456,kurir,39,1,14,6,9,470000,640000,295000,470000,470000,4,survey,4,468750.0,140853.0558182297,0.3005,-0.2656,34500.0,54,8523.0,1,470000,640000,295000,470000,1.0027
REAL_0457,driver_online,37,2,16,6,8,405000,675000,785000,475000,405000,4,survey,1,585000.0,175689.11937472582,0.3003,-0.4,-32000.0,48,11939.0,1,405000,675000,785000,475000,0.6923
REAL_0458,freelance_creative,19,2,28,2,6,275000,120000,245000,300000,275000,3,survey,2,235000.0,79895.7654280459,0.34,1.2917,-20000.0,12,18077.0,0,275000,120000,245000,300000,1.1702
REAL_0459,pekerja_harian,41,2,39,4,9,390000,330000,275000,55000,390000,4,survey,5,262500.0,146087.87309926402,0.5565,0.1818,106000.0,36,7095.0,1,390000,330000,275000,55000,1.4857
REAL_0460,seller_online,28,2,15,6,7,760000,465000,1000000,735000,760000,4,survey,6,740000.0,218822.60699784503,0.2957,0.6344,-46000.0,42,17209.0,1,760000,465000,1000000,735000,1.027
REAL_0461,pekerja_harian,38,2,36,6,7,470000,545000,145000,305000,470000,4,survey,5,366250.0,178343.0682701181,0.4869,-0.1376,89500.0,42,8517.0,1,470000,545000,145000,305000,1.2833
REAL_0462,pekerja_harian,40,0,59,6,7,165000,5000,240000,35000,165000,2,survey,5,111250.0,110406.44606785118,0.9924,31.9936,15500.0,42,2587.0,0,165000,5000,240000,35000,1.4831
REAL_0463,pekerja_harian,28,2,77,6,9,620000,70000,470000,325000,620000,0,survey,5,371250.0,234178.52876242375,0.6308,7.857,48500.0,54,6750.0,0,620000,70000,470000,325000,1.67
REAL_0464,freelance_creative,21,0,25,4,7,175000,145000,370000,370000,175000,3,survey,2,265000.0,121860.5760695394,0.4598,0.2069,-81000.0,28,9138.0,0,175000,145000,370000,370000,0.6604
REAL_0465,seller_online,26,2,21,7,7,90000,380000,255000,670000,90000,0,survey,6,348750.0,244893.68441563915,0.7022,-0.7632,-161500.0,49,6975.0,0,90000,380000,255000,670000,0.2581
REAL_0466,pekerja_harian,43,0,19,5,7,185000,225000,215000,110000,185000,4,survey,5,183750.0,52021.630116712025,0.2831,-0.1778,23500.0,35,5104.0,1,185000,225000,215000,110000,1.0068
REAL_0467,kurir,29,1,50,6,10,575000,545000,440000,785000,575000,2,survey,4,586250.0,144589.93740921255,0.2466,0.055,-52500.0,60,9611.0,0,575000,545000,440000,785000,0.9808
REAL_0468,kurir,46,1,37,6,7,355000,530000,615000,335000,355000,4,survey,4,458750.0,136098.92235674264,0.2967,-0.3302,-2500.0,42,10669.0,1,355000,530000,615000,335000,0.7738
REAL_0469,seller_online,30,1,47,4,5,350000,425000,485000,400000,350000,4,survey,6,415000.0,56124.860801609124,0.1352,-0.1765,-21000.0,20,19762.0,1,350000,425000,485000,400000,0.8434
REAL_0470,driver_online,37,1,23,6,10,550000,705000,630000,400000,550000,2,survey,1,571250.0,130535.75499966793,0.2285,-0.2199,52500.0,60,9365.0,0,550000,705000,630000,400000,0.9628
REAL_0471,freelance_creative,26,0,22,3,6,45000,45000,100000,50000,45000,0,survey,2,60000.0,26770.630673681684,0.4462,0.0,-7000.0,18,3158.0,0,45000,45000,100000,50000,0.75
REAL_0472,driver_online,36,2,15,5,8,940000,835000,950000,960000,940000,0,survey,1,921250.0,58076.81694675309,0.063,0.1257,-17500.0,40,22470.0,0,940000,835000,950000,960000,1.0204
REAL_0473,pekerja_harian,41,2,40,7,8,310000,725000,905000,355000,310000,4,survey,5,573750.0,288685.9597093931,0.5032,-0.5724,-31500.0,56,10066.0,1,310000,725000,905000,355000,0.5403
REAL_0474,driver_online,32,2,31,5,10,540000,440000,110000,455000,540000,4,survey,1,386250.0,189357.46618499098,0.4902,0.2273,58500.0,50,7574.0,1,540000,440000,110000,455000,1.3981
REAL_0475,tutor,29,1,25,3,3,240000,205000,330000,325000,240000,4,survey,7,275000.0,62316.396986133055,0.2266,0.1707,-38000.0,9,27500.0,1,240000,205000,330000,325000,0.8727
REAL_0476,freelance_creative,21,1,14,5,5,275000,70000,90000,15000,275000,2,survey,2,112500.0,112878.99125464697,1.0034,2.9285,76000.0,25,4327.0,0,275000,70000,90000,15000,2.4444
REAL_0477,kurir,46,2,8,6,9,860000,550000,955000,630000,860000,0,survey,4,748750.0,190191.78916732097,0.254,0.5636,28500.0,54,13614.0,0,860000,550000,955000,630000,1.1486
REAL_0478,content_creator,21,0,47,4,2,90000,210000,170000,80000,90000,3,survey,0,137500.0,62915.286960589576,0.4576,-0.5714,7000.0,8,15278.0,0,90000,210000,170000,80000,0.6545
REAL_0479,kurir,34,1,79,6,9,560000,785000,465000,575000,560000,1,survey,4,596250.0,134930.53768513634,0.2263,-0.2866,27500.0,54,10841.0,1,560000,785000,465000,575000,0.9392
REAL_0480,driver_online,28,0,21,7,8,790000,700000,580000,385000,790000,1,survey,1,613750.0,175089.26294893128,0.2853,0.1286,133500.0,56,10768.0,1,790000,700000,580000,385000,1.2872
REAL_0481,seller_online,23,0,33,7,7,325000,605000,90000,510000,325000,0,survey,6,382500.0,227027.89843247607,0.5935,-0.4628,-4000.0,49,7650.0,0,325000,605000,90000,510000,0.8497
REAL_0482,pekerja_harian,32,1,8,4,6,380000,480000,345000,285000,380000,0,survey,5,372500.0,81700.67319184096,0.2193,-0.2083,42000.0,24,14900.0,0,380000,480000,345000,285000,1.0201
REAL_0483,kurir,37,2,9,7,10,820000,415000,925000,35000,820000,3,survey,4,548750.0,407008.90653645404,0.7417,0.9759,184500.0,70,7729.0,0,820000,415000,925000,35000,1.4943
REAL_0484,content_creator,26,2,39,4,4,155000,80000,125000,95000,155000,4,survey,0,113750.0,33260.336739125174,0.2924,0.9375,13500.0,16,6691.0,1,155000,80000,125000,95000,1.3626
REAL_0485,freelance_it,22,1,24,5,8,0,390000,375000,505000,0,0,survey,3,317500.0,219488.0406764797,0.6913,-1.0,-150000.0,40,7744.0,0,0,390000,375000,505000,0.0
REAL_0486,driver_online,28,2,36,5,10,830000,445000,390000,905000,830000,4,survey,1,642500.0,262567.45165131695,0.4087,0.8652,-17000.0,50,12598.0,1,830000,445000,390000,905000,1.2918
REAL_0487,kurir,38,1,8,6,7,585000,315000,385000,730000,585000,3,survey,4,503750.0,189313.4525947201,0.3758,0.8571,-50500.0,42,11715.0,0,585000,315000,385000,730000,1.1613
REAL_0488,freelance_creative,23,1,17,4,5,480000,440000,430000,5000,480000,4,survey,2,338750.0,223546.22937250958,0.6599,0.0909,143500.0,20,16131.0,1,480000,440000,430000,5000,1.417
REAL_0489,freelance_creative,24,1,24,4,3,150000,35000,230000,135000,150000,4,survey,2,137500.0,80052.06639015219,0.5822,3.2856,-15000.0,12,10577.0,1,150000,35000,230000,135000,1.0909
REAL_0490,pekerja_harian,27,1,9,5,6,485000,405000,485000,530000,485000,1,survey,5,476250.0,52021.630116712025,0.1092,0.1975,-21500.0,30,15363.0,1,485000,405000,485000,530000,1.0184
REAL_0491,pekerja_harian,28,1,21,4,6,230000,50000,175000,300000,230000,0,survey,5,188750.0,105702.01827149124,0.56,3.5999,-33500.0,24,7550.0,0,230000,50000,175000,300000,1.2185
REAL_0492,driver_online,31,0,46,5,10,275000,20000,50000,265000,275000,1,survey,1,152500.0,136290.1317043901,0.8937,12.7494,0.0,50,2990.0,1,275000,20000,50000,265000,1.8033
REAL_0493,seller_online,37,2,20,6,4,205000,90000,105000,565000,205000,0,survey,6,241250.0,221787.2479051339,0.9193,1.2778,-109500.0,24,9650.0,0,205000,90000,105000,565000,0.8497
REAL_0494,pekerja_harian,44,2,83,7,8,410000,625000,560000,955000,410000,0,survey,5,637500.0,230018.1152286344,0.3608,-0.344,-157000.0,56,11184.0,0,410000,625000,560000,955000,0.6431
REAL_0495,kurir,32,1,46,4,8,615000,300000,490000,445000,615000,0,survey,4,462500.0,130032.04733193018,0.2811,1.05,32000.0,32,14015.0,0,615000,300000,490000,445000,1.3297
REAL_0496,driver_online,32,1,42,5,10,430000,465000,265000,555000,430000,0,survey,1,428750.0,121200.59130768848,0.2827,-0.0753,-17500.0,50,8407.0,0,430000,465000,265000,555000,1.0029
REAL_0497,seller_online,33,1,23,5,7,700000,610000,420000,60000,700000,1,survey,6,447500.0,283475.4545517712,0.6335,0.1475,211000.0,35,12431.0,1,700000,610000,420000,60000,1.5642
REAL_0498,driver_online,46,0,9,6,7,15000,215000,235000,260000,15000,0,survey,1,181250.0,112351.75417707846,0.6199,-0.9302,-75500.0,42,4215.0,0,15000,215000,235000,260000,0.0828
REAL_0499,seller_online,41,2,18,7,4,1017300,930000,450000,100000,1017300,4,survey,6,624325.0,429407.5249689972,0.6878,0.0939,323190.0,28,21528.0,1,1017300,930000,450000,100000,1.6294
REAL_0500,freelance_creative,20,2,32,4,7,655000,365000,260000,340000,655000,2,survey,2,405000.0,172578.48456088995,0.4261,0.7945,105000.0,28,13966.0,0,655000,365000,260000,340000,1.6173
REAL_0501,seller_online,26,2,32,6,7,390000,595000,495000,65000,390000,0,survey,6,386250.0,229941.11565065233,0.5953,-0.3445,107500.0,42,8983.0,0,390000,595000,495000,65000,1.0097
REAL_0502,driver_online,38,2,8,4,9,585000,395000,215000,625000,585000,0,survey,1,455000.0,188856.2063228706,0.4151,0.481,6000.0,36,12297.0,0,585000,395000,215000,625000,1.2857
REAL_0503,freelance_creative,24,1,32,6,3,300000,330000,475000,485000,300000,0,survey,2,397500.0,96133.58760946491,0.2418,-0.0909,-70000.0,18,20921.0,0,300000,330000,475000,485000,0.7547
REAL_0504,seller_online,27,1,20,3,6,335000,365000,190000,480000,335000,0,survey,6,342500.0,119338.45426628696,0.3484,-0.0822,-26000.0,18,18026.0,0,335000,365000,190000,480000,0.9781
REAL_0505,freelance_creative,20,0,83,2,7,135000,310000,130000,255000,135000,2,survey,2,207500.0,89489.291724392,0.4313,-0.5645,-18000.0,14,13833.0,0,135000,310000,130000,255000,0.6506
REAL_0506,seller_online,28,0,20,6,6,85000,875000,500000,785000,85000,4,survey,6,561250.0,355466.2431230285,0.6333,-0.9029,-172500.0,36,15169.0,1,85000,875000,500000,785000,0.1514
REAL_0507,driver_online,48,1,31,4,8,525000,550000,280000,200000,525000,1,survey,1,388750.0,175136.85125257523,0.4505,-0.0455,124500.0,32,11780.0,1,525000,550000,280000,200000,1.3505
REAL_0508,seller_online,25,2,14,6,7,570000,160000,1006900,955000,570000,4,survey,6,672975.0,393611.99486296147,0.5849,2.5625,-200190.0,42,15651.0,1,570000,160000,1006900,955000,0.847
REAL_0509,driver_online,37,2,18,5,9,485000,865000,990000,970000,485000,0,survey,1,827500.0,234822.62809760618,0.2838,-0.4393,-158000.0,45,17989.0,0,485000,865000,990000,970000,0.5861
REAL_0510,pekerja_harian,53,2,43,5,7,790000,580000,20000,365000,790000,1,survey,5,438750.0,328693.7531096892,0.7492,0.3621,183500.0,35,12188.0,1,790000,580000,20000,365000,1.8006
REAL_0511,pekerja_harian,28,1,15,7,8,750000,430000,775000,675000,750000,4,survey,5,657500.0,157506.6136177568,0.2396,0.7442,-12000.0,56,11535.0,1,750000,430000,775000,675000,1.1407
REAL_0512,kurir,40,1,13,7,10,375000,710000,895000,140000,375000,1,survey,4,530000.0,337515.43174596725,0.6368,-0.4718,52000.0,70,7465.0,1,375000,710000,895000,140000,0.7075
REAL_0513,driver_online,48,2,38,6,8,390000,670000,400000,810000,390000,0,survey,1,567500.0,207263.92192886182,0.3652,-0.4179,-99000.0,48,11582.0,0,390000,670000,400000,810000,0.6872
REAL_0514,kurir,40,2,16,7,9,825000,974200,195000,994200,825000,1,survey,4,747100.0,375728.4657834697,0.5029,-0.1532,27160.0,63,11673.0,1,825000,974200,195000,994200,1.1043
REAL_0515,content_creator,26,2,33,2,6,80000,115000,0,130000,80000,1,survey,0,81250.0,58076.81694675309,0.7148,-0.3043,-3500.0,12,6250.0,1,80000,115000,0,130000,0.9846
REAL_0516,pekerja_harian,39,2,25,7,7,490000,775000,800000,380000,490000,0,survey,5,611250.0,208661.4083469517,0.3414,-0.3677,30500.0,49,12225.0,0,490000,775000,800000,380000,0.8016
REAL_0517,seller_online,32,2,72,3,4,265000,5000,10000,175000,265000,4,survey,6,113750.0,128086.88457449498,1.126,51.9896,26500.0,12,8750.0,1,265000,5000,10000,175000,2.3296
REAL_0518,seller_online,38,0,46,3,6,120000,275000,170000,280000,120000,3,survey,6,211250.0,79201.74661373741,0.3749,-0.5636,-37500.0,18,11118.0,0,120000,275000,170000,280000,0.568
REAL_0519,freelance_creative,25,2,53,2,6,100000,130000,80000,90000,100000,1,survey,2,100000.0,21602.468994692867,0.216,-0.2308,8000.0,12,7692.0,1,100000,130000,80000,90000,1.0
REAL_0520,freelance_it,22,0,9,4,5,530000,420000,330000,195000,530000,1,survey,3,368750.0,141796.50912487233,0.3845,0.2619,109500.0,20,17560.0,1,530000,420000,330000,195000,1.4373
REAL_0521,pekerja_harian,34,2,18,6,8,685000,325000,690000,455000,685000,0,survey,5,538750.0,179785.7521236504,0.3337,1.1077,32500.0,48,10995.0,0,685000,325000,690000,455000,1.2715
REAL_0522,freelance_creative,24,2,5,4,5,585000,385000,220000,575000,585000,4,survey,2,441250.0,173847.39476525574,0.394,0.5195,19500.0,20,21012.0,1,585000,385000,220000,575000,1.3258
REAL_0523,kurir,33,2,4,7,9,770000,610000,925000,695000,770000,4,survey,4,750000.0,133728.58083945006,0.1783,0.2623,-9000.0,63,11719.0,1,770000,610000,925000,695000,1.0267
REAL_0524,freelance_creative,23,1,22,4,5,200000,260000,145000,250000,200000,1,survey,2,213750.0,52816.50625830275,0.2471,-0.2308,-3500.0,20,10179.0,1,200000,260000,145000,250000,0.9357
REAL_0525,kurir,36,1,20,6,10,770000,545000,330000,385000,770000,1,survey,4,507500.0,197336.4301558804,0.3888,0.4128,137000.0,60,8320.0,1,770000,545000,330000,385000,1.5172
REAL_0526,tutor,26,1,60,3,5,125000,340000,145000,185000,125000,0,survey,7,198750.0,97414.4924194205,0.4901,-0.6324,1500.0,15,12422.0,0,125000,340000,145000,185000,0.6289
REAL_0527,seller_online,44,0,3,4,5,260000,235000,40000,270000,260000,3,survey,6,201250.0,108503.07215312692,0.5391,0.1064,16500.0,20,9583.0,0,260000,235000,40000,270000,1.2919
REAL_0528,seller_online,30,2,25,7,4,620000,25000,550000,525000,620000,3,survey,6,430000.0,272977.41054282617,0.6348,23.799,-24000.0,28,14828.0,0,620000,25000,550000,525000,1.4419
REAL_0529,seller_online,40,1,17,6,6,360000,505000,530000,405000,360000,1,survey,6,450000.0,80725.87358874889,0.1794,-0.2871,-16000.0,36,12162.0,1,360000,505000,530000,405000,0.8
REAL_0530,seller_online,33,0,23,7,4,25000,500000,410000,455000,25000,0,survey,6,347500.0,218116.94111187238,0.6277,-0.95,-120000.0,28,11983.0,0,25000,500000,410000,455000,0.0719
REAL_0531,freelance_creative,23,2,17,4,5,230000,380000,270000,375000,230000,1,survey,2,313750.0,75429.3267458575,0.2404,-0.3947,-32500.0,20,14940.0,1,230000,380000,270000,375000,0.7331
REAL_0532,freelance_creative,21,0,46,6,3,190000,395000,255000,185000,190000,4,survey,2,256250.0,97841.28303873916,0.3818,-0.519,15500.0,18,13487.0,1,190000,395000,255000,185000,0.7415
REAL_0533,pekerja_harian,34,2,15,7,7,1017300,425000,1006900,220000,1017300,1,survey,5,667300.0,406863.91664371843,0.6097,1.3936,181000.0,49,13346.0,1,1017300,425000,1006900,220000,1.5245
REAL_0534,kurir,36,1,7,7,9,920000,790000,165000,994200,920000,2,survey,4,717300.0,377748.36421441543,0.5266,0.1646,40240.0,63,11208.0,0,920000,790000,165000,994200,1.2826
SYN_0000,content_creator,25,2,40,4,5,144000,168000,207500,182000,148000,0,synthetic,0,175375.0,26549.874450425057,0.1514,-0.1429,-15350.0,20,8351.0,0,144000,168000,207500,182000,0.8211
SYN_0001,content_creator,31,2,40,4,10,149000,142000,147500,152000,172500,1,synthetic,0,147625.0,4190.763653560052,0.0284,0.0493,-1450.0,40,3601.0,1,149000,142000,147500,152000,1.0093
SYN_0002,content_creator,24,2,46,2,9,147500,169000,171500,169500,140000,4,synthetic,0,164375.0,11301.732905473686,0.0688,-0.1272,-6850.0,18,8651.0,1,147500,169000,171500,169500,0.8973
SYN_0003,content_creator,45,1,2,2,6,181000,144000,158000,180000,161500,1,synthetic,0,165750.0,17969.88221070652,0.1084,0.2569,-1100.0,12,12750.0,1,181000,144000,158000,180000,1.092
SYN_0004,content_creator,23,1,31,6,4,137000,159500,167000,159000,130000,1,synthetic,0,155625.0,12944.593465999618,0.0832,-0.1411,-7350.0,24,6225.0,1,137000,159500,167000,159000,0.8803
SYN_0005,content_creator,30,0,3,4,10,119500,138500,143500,173500,176500,4,synthetic,0,143750.0,22366.26924634504,0.1556,-0.1372,-16700.0,40,3506.0,1,119500,138500,143500,173500,0.8313
SYN_0006,content_creator,44,0,34,7,1,122500,154000,153000,195500,155000,2,synthetic,0,156250.0,29973.599494666414,0.1918,-0.2045,-21800.0,7,19531.0,0,122500,154000,153000,195500,0.784
SYN_0007,content_creator,33,2,52,7,6,165500,201500,203500,203000,195500,1,synthetic,0,193375.0,18602.755172285637,0.0962,-0.1787,-11450.0,42,4497.0,1,165500,201500,203500,203000,0.8558
SYN_0008,content_creator,17,1,61,4,3,172000,140500,141500,191000,206000,1,synthetic,0,161250.0,24639.061129299007,0.1528,0.2242,-5800.0,12,12404.0,1,172000,140500,141500,191000,1.0667
SYN_0009,content_creator,33,0,59,3,9,159000,137000,117500,144500,148500,4,synthetic,0,139500.0,17277.152543170996,0.1238,0.1606,6300.0,27,4982.0,1,159000,137000,117500,144500,1.1398
SYN_0010,content_creator,28,2,10,5,5,152000,154500,158000,179000,150000,0,synthetic,0,160875.0,12331.362455138524,0.0767,-0.0162,-8450.0,25,6188.0,0,152000,154500,158000,179000,0.9448
SYN_0011,content_creator,28,0,56,7,8,170500,173000,219500,241500,185500,4,synthetic,0,201125.0,35103.121893453674,0.1745,-0.0145,-25950.0,56,3529.0,1,170500,173000,219500,241500,0.8477
SYN_0012,content_creator,21,2,59,2,5,154500,163000,212500,238000,228500,2,synthetic,0,192000.0,39931.19081620281,0.208,-0.0521,-30000.0,10,17455.0,0,154500,163000,212500,238000,0.8047
SYN_0013,content_creator,23,2,66,2,6,136000,161000,184500,243000,209500,4,synthetic,0,181125.0,45757.28539442289,0.2526,-0.1553,-34450.0,12,13933.0,1,136000,161000,184500,243000,0.7509
SYN_0014,content_creator,25,2,21,4,6,116500,113000,144000,207500,173500,1,synthetic,0,145250.0,43754.04743182814,0.3012,0.031,-30400.0,24,5810.0,1,116500,113000,144000,207500,0.8021
SYN_0015,content_creator,42,0,18,5,1,166500,219500,181500,187500,176500,0,synthetic,0,188750.0,22321.514285549714,0.1183,-0.2415,-2500.0,5,31458.0,0,166500,219500,181500,187500,0.8821
SYN_0016,content_creator,30,1,21,2,1,152500,167000,208000,238500,224500,4,synthetic,0,191500.0,39168.439676181464,0.2045,-0.0868,-29900.0,2,63833.0,1,152500,167000,208000,238500,0.7963
