respondent_id,dataset_type,target_idx,weeks_observed,next_week_income,next_week_direction,current_income,lag_1_income,lag_2_income,lag_3_income,has_lag_2,has_lag_3,rolling_mean_income,rolling_std_income,rolling_min_income,rolling_max_income,income_trend_abs,income_trend_pct,previous_direction,is_previous_week_up,is_previous_week_down,is_previous_week_stable,lag_ratio_1_to_mean,volatility_ratio,rolling_cv,rolling_median_income,rolling_last_vs_median_pct,usia,gig_type_enc,domisili_code_enc,experience_months_log,hari_kerja_per_minggu,jam_kerja_per_hari,total_jam_seminggu,bps_jasa_weekly,status_income,peak_week,src_freelance_web,src_gojek,src_grab,src_marketplace,src_maxim,src_shopeefood,src_sosmed,src_wa_langsung,ramai_akhir_bulan,ramai_awal_bulan,ramai_cuaca_bagus,ramai_harbolnas,ramai_natal,ramai_promo_app,ramai_ramadan,ramai_weekend,fluk_cuaca,fluk_gajian,fluk_jam_kerja,fluk_jumlah_pesanan,fluk_kondisi_fisik,fluk_promo_app,fluk_ramadan,fluk_rating,fluk_weekend,pref_awal_bulan,pref_harbolnas,pref_natal_tahun_baru,pref_payday,pref_promo_aplikasi,pref_ramadan_lebaran,pref_weekend,gig_ojek_online,gig_kurir,gig_jualan_online,gig_freelance_desain,gig_freelance_it,gig_content_creator,gig_tutor,gig_pekerja_harian,previous_direction_enc
R0334,real_4w,3,3,160000.0,Down,215000.0,215000.0,225000.0,220000.0,1,1,220000.0,4082.48290463863,215000.0,225000.0,-10000.0,-0.044444444444444446,Stable,0,0,1,0.9772727272727273,0.018556740475630135,0.018556740475630135,220000.0,-0.022727272727272728,18,0,3,3.2188758248682006,5,7,35,175000.0,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
R0335,real_4w,1,1,740000.0,Stable,730000.0,730000.0,0.0,0.0,0,0,730000.0,0.0,730000.0,730000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,730000.0,0.0,22,1,2,1.791759469228055,3,3,9,130000.0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
R0335,real_4w,2,2,595000.0,Down,740000.0,740000.0,730000.0,0.0,1,0,735000.0,5000.0,730000.0,740000.0,10000.0,0.0136986301369863,Stable,0,0,1,1.0068027210884354,0.006802721088435374,0.006802721088435374,735000.0,0.006802721088435374,22,1,2,1.791759469228055,3,3,9,130000.0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
R0335,real_4w,3,3,520000.0,Down,595000.0,595000.0,740000.0,730000.0,1,1,688333.3333333334,66122.78141625792,595000.0,740000.0,-145000.0,-0.19594594594594594,Down,0,1,0,0.8644067796610169,0.09606215217858292,0.09606215217858292,730000.0,-0.18493150684931506,22,1,2,1.791759469228055,3,3,9,130000.0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R0336,real_4w,1,1,0.0,Down,1760000.0,1760000.0,0.0,0.0,0,0,1760000.0,0.0,1760000.0,1760000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,1760000.0,0.0,19,1,3,1.0986122886681098,3,2,6,175000.0,0,4,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
R0336,real_4w,2,2,1665000.0,Up,0.0,0.0,1760000.0,0.0,1,0,880000.0,880000.0,0.0,1760000.0,-1760000.0,-1.0,Down,0,1,0,0.0,1.0,1.0,880000.0,-1.0,19,1,3,1.0986122886681098,3,2,6,175000.0,0,4,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
R0336,real_4w,3,3,1330000.0,Down,1665000.0,1665000.0,0.0,1760000.0,1,1,1141666.6666666667,808211.3309992354,0.0,1760000.0,1665000.0,0.0,Up,1,0,0,1.4583941605839414,0.707922333721958,0.707922333721958,1665000.0,0.0,19,1,3,1.0986122886681098,3,2,6,175000.0,0,4,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2
R0337,real_4w,1,1,640000.0,Stable,650000.0,650000.0,0.0,0.0,0,0,650000.0,0.0,650000.0,650000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,650000.0,0.0,25,6,4,2.1972245773362196,5,7,35,125000.0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
R0337,real_4w,2,2,485000.0,Down,640000.0,640000.0,650000.0,0.0,1,0,645000.0,5000.0,640000.0,650000.0,-10000.0,-0.015384615384615385,Stable,0,0,1,0.9922480620155039,0.007751937984496124,0.007751937984496124,645000.0,-0.007751937984496124,25,6,4,2.1972245773362196,5,7,35,125000.0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
R0337,real_4w,3,3,495000.0,Stable,485000.0,485000.0,640000.0,650000.0,1,1,591666.6666666666,75535.12795749774,485000.0,650000.0,-155000.0,-0.2421875,Down,0,1,0,0.819718309859155,0.12766500499858774,0.12766500499858774,640000.0,-0.2421875,25,6,4,2.1972245773362196,5,7,35,125000.0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
R0338,real_4w,1,1,305000.0,Down,405000.0,405000.0,0.0,0.0,0,0,405000.0,0.0,405000.0,405000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,405000.0,0.0,19,3,3,2.5649493574615367,5,3,15,175000.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
R0338,real_4w,2,2,275000.0,Stable,305000.0,305000.0,405000.0,0.0,1,0,355000.0,50000.0,305000.0,405000.0,-100000.0,-0.24691358024691357,Down,0,1,0,0.8591549295774648,0.14084507042253522,0.14084507042253522,355000.0,-0.14084507042253522,19,3,3,2.5649493574615367,5,3,15,175000.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
R0338,real_4w,3,3,395000.0,Up,275000.0,275000.0,305000.0,405000.0,1,1,328333.3333333333,55577.77333511022,275000.0,405000.0,-30000.0,-0.09836065573770492,Stable,0,0,1,0.8375634517766498,0.1692724060967824,0.1692724060967824,305000.0,-0.09836065573770492,19,3,3,2.5649493574615367,5,3,15,175000.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
R0339,real_4w,1,1,0.0,Down,325000.0,325000.0,0.0,0.0,0,0,325000.0,0.0,325000.0,325000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,325000.0,0.0,20,3,4,2.70805020110221,4,2,8,125000.0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
R0339,real_4w,2,2,310000.0,Up,0.0,0.0,325000.0,0.0,1,0,162500.0,162500.0,0.0,325000.0,-325000.0,-1.0,Down,0,1,0,0.0,1.0,1.0,162500.0,-1.0,20,3,4,2.70805020110221,4,2,8,125000.0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0339,real_4w,3,3,0.0,Down,310000.0,310000.0,0.0,325000.0,1,1,211666.66666666666,149796.1577908088,0.0,325000.0,310000.0,0.0,Up,1,0,0,1.4645669291338583,0.7076983832636636,0.7076983832636636,310000.0,0.0,20,3,4,2.70805020110221,4,2,8,125000.0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
R0340,real_4w,1,1,190000.0,Stable,200000.0,200000.0,0.0,0.0,0,0,200000.0,0.0,200000.0,200000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,200000.0,0.0,34,6,4,2.3978952727983707,5,6,30,125000.0,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
R0340,real_4w,2,2,240000.0,Up,190000.0,190000.0,200000.0,0.0,1,0,195000.0,5000.0,190000.0,200000.0,-10000.0,-0.05,Stable,0,0,1,0.9743589743589743,0.02564102564102564,0.02564102564102564,195000.0,-0.02564102564102564,34,6,4,2.3978952727983707,5,6,30,125000.0,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
R0340,real_4w,3,3,160000.0,Down,240000.0,240000.0,190000.0,200000.0,1,1,210000.0,21602.468994692867,190000.0,240000.0,50000.0,0.2631578947368421,Up,1,0,0,1.1428571428571428,0.10286889997472794,0.10286889997472794,200000.0,0.2,34,6,4,2.3978952727983707,5,6,30,125000.0,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
R0341,real_4w,1,1,225000.0,Stable,225000.0,225000.0,0.0,0.0,0,0,225000.0,0.0,225000.0,225000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,225000.0,0.0,17,1,3,1.3862943611198906,5,5,25,175000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
R0341,real_4w,2,2,235000.0,Stable,225000.0,225000.0,225000.0,0.0,1,0,225000.0,0.0,225000.0,225000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,225000.0,0.0,17,1,3,1.3862943611198906,5,5,25,175000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
R0341,real_4w,3,3,210000.0,Down,235000.0,235000.0,225000.0,225000.0,1,1,228333.33333333334,4714.045207910317,225000.0,235000.0,10000.0,0.044444444444444446,Stable,0,0,1,1.0291970802919708,0.020645453465300657,0.020645453465300657,225000.0,0.044444444444444446,17,1,3,1.3862943611198906,5,5,25,175000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
R0342,real_4w,1,1,920000.0,Up,800000.0,800000.0,0.0,0.0,0,0,800000.0,0.0,800000.0,800000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,800000.0,0.0,17,2,3,1.0986122886681098,3,3,9,175000.0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
R0342,real_4w,2,2,905000.0,Stable,920000.0,920000.0,800000.0,0.0,1,0,860000.0,60000.0,800000.0,920000.0,120000.0,0.15,Up,1,0,0,1.069767441860465,0.06976744186046512,0.06976744186046512,860000.0,0.06976744186046512,17,2,3,1.0986122886681098,3,3,9,175000.0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2
R0342,real_4w,3,3,930000.0,Stable,905000.0,905000.0,920000.0,800000.0,1,1,875000.0,53385.39126015655,800000.0,920000.0,-15000.0,-0.016304347826086956,Stable,0,0,1,1.0342857142857143,0.06101187572589321,0.06101187572589321,905000.0,0.0,17,2,3,1.0986122886681098,3,3,9,175000.0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
R0343,real_4w,1,1,160000.0,Stable,170000.0,170000.0,0.0,0.0,0,0,170000.0,0.0,170000.0,170000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,170000.0,0.0,23,6,4,1.3862943611198906,5,9,45,125000.0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
R0343,real_4w,2,2,150000.0,Stable,160000.0,160000.0,170000.0,0.0,1,0,165000.0,5000.0,160000.0,170000.0,-10000.0,-0.058823529411764705,Stable,0,0,1,0.9696969696969697,0.030303030303030304,0.030303030303030304,165000.0,-0.030303030303030304,23,6,4,1.3862943611198906,5,9,45,125000.0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
R0343,real_4w,3,3,150000.0,Stable,150000.0,150000.0,160000.0,170000.0,1,1,160000.0,8164.96580927726,150000.0,170000.0,-10000.0,-0.0625,Stable,0,0,1,0.9375,0.05103103630798287,0.05103103630798287,160000.0,-0.0625,23,6,4,1.3862943611198906,5,9,45,125000.0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
R0344,real_4w,1,1,655000.0,Down,790000.0,790000.0,0.0,0.0,0,0,790000.0,0.0,790000.0,790000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,790000.0,0.0,20,7,5,2.5649493574615367,4,4,16,130000.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
R0344,real_4w,2,2,535000.0,Down,655000.0,655000.0,790000.0,0.0,1,0,722500.0,67500.0,655000.0,790000.0,-135000.0,-0.17088607594936708,Down,0,1,0,0.9065743944636678,0.09342560553633218,0.09342560553633218,722500.0,-0.09342560553633218,20,7,5,2.5649493574615367,4,4,16,130000.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
R0344,real_4w,3,3,0.0,Down,535000.0,535000.0,655000.0,790000.0,1,1,660000.0,104163.33327999829,535000.0,790000.0,-120000.0,-0.183206106870229,Down,0,1,0,0.8106060606060606,0.15782323224242165,0.15782323224242165,655000.0,-0.183206106870229,20,7,5,2.5649493574615367,4,4,16,130000.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
R0345,real_4w,1,1,195000.0,Up,135000.0,135000.0,0.0,0.0,0,0,135000.0,0.0,135000.0,135000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,135000.0,0.0,47,5,5,1.0986122886681098,6,10,60,130000.0,2,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
R0345,real_4w,2,2,140000.0,Down,195000.0,195000.0,135000.0,0.0,1,0,165000.0,30000.0,135000.0,195000.0,60000.0,0.4444444444444444,Up,1,0,0,1.1818181818181819,0.18181818181818182,0.18181818181818182,165000.0,0.18181818181818182,47,5,5,1.0986122886681098,6,10,60,130000.0,2,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2
R0345,real_4w,3,3,165000.0,Up,140000.0,140000.0,195000.0,135000.0,1,1,156666.66666666666,27182.510717166817,135000.0,195000.0,-55000.0,-0.28205128205128205,Down,0,1,0,0.8936170212765958,0.17350538755638395,0.17350538755638395,140000.0,0.0,47,5,5,1.0986122886681098,6,10,60,130000.0,2,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
R0346,real_4w,1,1,850000.0,Up,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,0.0,0.0,23,7,8,2.1972245773362196,5,9,45,120000.0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
R0346,real_4w,2,2,1070000.0,Up,850000.0,850000.0,0.0,0.0,1,0,425000.0,425000.0,0.0,850000.0,850000.0,0.0,Up,1,0,0,2.0,1.0,1.0,425000.0,1.0,23,7,8,2.1972245773362196,5,9,45,120000.0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
R0346,real_4w,3,3,965000.0,Stable,1070000.0,1070000.0,850000.0,0.0,1,1,640000.0,461374.7572924495,0.0,1070000.0,220000.0,0.25882352941176473,Up,1,0,0,1.671875,0.7208980582694523,0.7208980582694523,850000.0,0.25882352941176473,23,7,8,2.1972245773362196,5,9,45,120000.0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
R0347,real_4w,1,1,340000.0,Down,390000.0,390000.0,0.0,0.0,0,0,390000.0,0.0,390000.0,390000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,390000.0,0.0,27,5,5,1.9459101490553132,6,11,66,130000.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
R0347,real_4w,2,2,375000.0,Up,340000.0,340000.0,390000.0,0.0,1,0,365000.0,25000.0,340000.0,390000.0,-50000.0,-0.1282051282051282,Down,0,1,0,0.9315068493150684,0.0684931506849315,0.0684931506849315,365000.0,-0.0684931506849315,27,5,5,1.9459101490553132,6,11,66,130000.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
R0347,real_4w,3,3,370000.0,Stable,375000.0,375000.0,340000.0,390000.0,1,1,368333.3333333333,20949.67514996089,340000.0,390000.0,35000.0,0.10294117647058823,Up,1,0,0,1.0180995475113124,0.05687694610849111,0.05687694610849111,375000.0,0.0,27,5,5,1.9459101490553132,6,11,66,130000.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2
R0348,real_4w,1,1,130000.0,Up,105000.0,105000.0,0.0,0.0,0,0,105000.0,0.0,105000.0,105000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,105000.0,0.0,24,0,2,1.0986122886681098,5,5,25,130000.0,1,4,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
R0348,real_4w,2,2,135000.0,Stable,130000.0,130000.0,105000.0,0.0,1,0,117500.0,12500.0,105000.0,130000.0,25000.0,0.23809523809523808,Up,1,0,0,1.1063829787234043,0.10638297872340426,0.10638297872340426,117500.0,0.10638297872340426,24,0,2,1.0986122886681098,5,5,25,130000.0,1,4,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2
R0348,real_4w,3,3,0.0,Down,135000.0,135000.0,130000.0,105000.0,1,1,123333.33333333333,13123.346456686353,105000.0,135000.0,5000.0,0.038461538461538464,Stable,0,0,1,1.0945945945945947,0.10640551181097044,0.10640551181097044,130000.0,0.038461538461538464,24,0,2,1.0986122886681098,5,5,25,130000.0,1,4,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
R0349,real_4w,1,1,515000.0,Down,615000.0,615000.0,0.0,0.0,0,0,615000.0,0.0,615000.0,615000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,615000.0,0.0,23,3,8,3.6109179126442243,4,5,20,120000.0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
R0349,real_4w,2,2,450000.0,Down,515000.0,515000.0,615000.0,0.0,1,0,565000.0,50000.0,515000.0,615000.0,-100000.0,-0.16260162601626016,Down,0,1,0,0.911504424778761,0.08849557522123894,0.08849557522123894,565000.0,-0.08849557522123894,23,3,8,3.6109179126442243,4,5,20,120000.0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
R0349,real_4w,3,3,405000.0,Down,450000.0,450000.0,515000.0,615000.0,1,1,526666.6666666666,67864.24357167445,450000.0,615000.0,-65000.0,-0.1262135922330097,Down,0,1,0,0.8544303797468356,0.12885615868039454,0.12885615868039454,515000.0,-0.1262135922330097,23,3,8,3.6109179126442243,4,5,20,120000.0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
R0350,real_4w,1,1,300000.0,Stable,290000.0,290000.0,0.0,0.0,0,0,290000.0,0.0,290000.0,290000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,290000.0,0.0,41,0,1,2.1972245773362196,4,2,8,150000.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
R0350,real_4w,2,2,0.0,Down,300000.0,300000.0,290000.0,0.0,1,0,295000.0,5000.0,290000.0,300000.0,10000.0,0.034482758620689655,Stable,0,0,1,1.0169491525423728,0.01694915254237288,0.01694915254237288,295000.0,0.01694915254237288,41,0,1,2.1972245773362196,4,2,8,150000.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
R0350,real_4w,3,3,275000.0,Up,0.0,0.0,300000.0,290000.0,1,1,196666.66666666666,139124.2450313947,0.0,300000.0,-300000.0,-1.0,Down,0,1,0,0.0,0.7074114154138714,0.7074114154138714,290000.0,-1.0,41,0,1,2.1972245773362196,4,2,8,150000.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
R0351,real_4w,1,1,180000.0,Down,200000.0,200000.0,0.0,0.0,0,0,200000.0,0.0,200000.0,200000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,200000.0,0.0,39,6,5,1.3862943611198906,3,2,6,130000.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
R0351,real_4w,2,2,150000.0,Down,180000.0,180000.0,200000.0,0.0,1,0,190000.0,10000.0,180000.0,200000.0,-20000.0,-0.1,Down,0,1,0,0.9473684210526315,0.05263157894736842,0.05263157894736842,190000.0,-0.05263157894736842,39,6,5,1.3862943611198906,3,2,6,130000.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
R0351,real_4w,3,3,165000.0,Up,150000.0,150000.0,180000.0,200000.0,1,1,176666.66666666666,20548.046676563252,150000.0,200000.0,-30000.0,-0.16666666666666666,Down,0,1,0,0.8490566037735849,0.11630969816922596,0.11630969816922596,180000.0,-0.16666666666666666,39,6,5,1.3862943611198906,3,2,6,130000.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
R0352,real_4w,1,1,1735000.0,Stable,1740000.0,1740000.0,0.0,0.0,0,0,1740000.0,0.0,1740000.0,1740000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,1740000.0,0.0,19,2,1,3.6109179126442243,5,6,30,150000.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
R0352,real_4w,2,2,1405000.0,Down,1735000.0,1735000.0,1740000.0,0.0,1,0,1737500.0,2500.0,1735000.0,1740000.0,-5000.0,-0.0028735632183908046,Stable,0,0,1,0.9985611510791367,0.0014388489208633094,0.0014388489208633094,1737500.0,-0.0014388489208633094,19,2,1,3.6109179126442243,5,6,30,150000.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
R0352,real_4w,3,3,1625000.0,Up,1405000.0,1405000.0,1735000.0,1740000.0,1,1,1626666.6666666667,156755.2940803666,1405000.0,1740000.0,-330000.0,-0.19020172910662825,Down,0,1,0,0.8637295081967212,0.09636595947563521,0.09636595947563521,1735000.0,-0.19020172910662825,19,2,1,3.6109179126442243,5,6,30,150000.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
R0353,real_4w,1,1,0.0,Down,990000.0,990000.0,0.0,0.0,0,0,990000.0,0.0,990000.0,990000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,990000.0,0.0,19,7,1,1.0986122886681098,3,2,6,150000.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
R0353,real_4w,2,2,1135000.0,Up,0.0,0.0,990000.0,0.0,1,0,495000.0,495000.0,0.0,990000.0,-990000.0,-1.0,Down,0,1,0,0.0,1.0,1.0,495000.0,-1.0,19,7,1,1.0986122886681098,3,2,6,150000.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
