usia,status_income,lama_kerja_bulan,hari_kerja_per_minggu,jam_kerja_per_hari,income_w1,income_w2,income_w3,income_w4,peak_week,app_helpful_score,src_gojek,src_grab,src_instagram___tiktok___youtube,src_maxim,src_projects_co_id,src_shopee___tokopedia___tiktok_shop,src_shopeefood,src_upwork,src_website_freelance_seperti_fiverr,src_whatsapp___kenalan___pelanggan_langsung,ramai_akhir_bulan___tanggal_gajian,ramai_akhir_pekan___sabtu_minggu,ramai_awal_bulan,ramai_harbolnas___flash_sale_online___tanggal_,ramai_ramadan___menjelang_lebaran,ramai_saat_ada_promo_dari_aplikasi,ramai_saat_cuaca_bagus,fluk_ada_atau_tidaknya_promo_dari_aplikasi,fluk_akhir_pekan_atau_hari_libur,fluk_cuaca,fluk_jam_saya_bekerja,fluk_jumlah_pesanan_atau_project_yang_masuk,fluk_kondisi_fisik___capek___sakit,fluk_rating_atau_ulasan_pelanggan,fluk_tanggal_gajian___akhir_bulan,monthly_income,income_volatility,income_cv,income_trend,is_income_growing,total_jam_seminggu,income_per_jam_est,experience_months_log,gig_type_content_creator,gig_type_freelancer_desain,gig_type_freelancer_it,gig_type_jualan_online,gig_type_kurir,gig_type_ojek_online,gig_type_pekerja_harian,gig_type_tutor,domisili_code_bali,domisili_code_bandung,domisili_code_jabodetabek,domisili_code_jawa_barat_lainnya,domisili_code_jawa_tengah,domisili_code_jawa_timur,domisili_code_kalimantan,domisili_code_sulawesi,domisili_code_sumatera,experience_tier_junior,experience_tier_mid,experience_tier_senior
27,2,3,5,7,625000,875000,570000,725000,0,3,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2795000,133876.49781297188,0.19159399816668868,100000,1,35,4432.624113475177,1.3862943611198906,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
38,1,12,7,10,660000,575000,805000,410000,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,2450000,165050.49732329397,0.2694697597608722,-250000,0,70,2348.7544483985766,2.5649493574615367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41,0,22,6,3,275000,400000,260000,560000,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1495000,139126.74077976527,0.37224446430849756,285000,1,18,3767.123287671233,3.1354942159291497,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26,2,24,4,8,835000,410000,425000,300000,0,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1970000,235035.4583178178,0.47722838799884226,-535000,0,32,6472.868217054263,3.2188758248682006,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
34,0,2,4,6,375000,330000,375000,380000,4,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1460000,23452.07879911715,0.06425209464937671,5000,1,24,3865.979381443299,1.0986122886681096,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30,2,76,6,8,320000,910000,1200000,350000,4,5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2780000,432396.4230502684,0.6221522315079667,30000,1,48,1658.0310880829015,4.343805421853684,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,1,18,5,6,470000,390000,150000,375000,2,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1385000,137318.06144859458,0.3965853136845658,-95000,0,30,3884.2975206611573,2.9444389791664403,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,0,24,6,7,125000,125000,135000,135000,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,520000,5773.502691896258,0.044411217543682414,10000,1,42,739.6449704142012,3.2188758248682006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
28,2,68,5,10,1150000,1273200,740000,545000,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,3708200,341797.4205090885,0.368693222389155,-605000,0,50,5721.393034825871,4.23410650459726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
23,1,19,3,4,190000,110000,200000,115000,0,3,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,615000,47849.59073318531,0.3112148261356694,-75000,0,12,3877.5510204081634,2.995732273553991,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
19,1,82,6,4,720000,705000,630000,625000,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2680000,49497.474683058324,0.07387671762140403,-95000,0,24,7422.680412371134,4.418840607796598,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26,2,38,5,9,1080000,855000,920000,1025000,1,5,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3880000,101406.77163450838,0.10454295576448723,-55000,0,45,5966.850828729282,3.6635616461296463,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29,1,1,3,7,375000,150000,650000,150000,4,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1325000,237500.0,0.7169789676106638,-225000,0,21,4411.764705882353,0.6931471805599453,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
17,1,44,5,5,460000,525000,505000,450000,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1940000,35823.64210034113,0.0738630272934306,-10000,0,25,4554.455445544554,3.8066624897703196,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
24,2,71,5,9,325000,295000,360000,300000,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1280000,29720.924166878343,0.09287759777900176,-25000,0,45,1795.5801104972375,4.276666119016055,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
39,2,14,6,9,535000,600000,550000,750000,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,2435000,98181.3797689426,0.16128331578747732,215000,1,54,2465.4377880184334,2.70805020110221,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
34,2,14,6,11,540000,600000,30000,680000,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1850000,293981.291921782,0.6356338514333634,140000,1,66,2037.7358490566037,2.70805020110221,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,1,19,6,4,475000,770000,430000,400000,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2075000,170312.213302511,0.3283120674514574,-75000,0,24,4896.907216494846,2.995732273553991,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17,0,15,5,3,630000,650000,325000,375000,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1980000,168868.78535320453,0.34114837213097454,-255000,0,15,10327.868852459016,2.772588722239781,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25,0,24,5,3,370000,110000,10000,150000,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,640000,151877.1433319269,0.9492262131607109,-220000,0,15,6065.573770491803,3.2188758248682006,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
26,0,22,6,5,255000,150000,120000,125000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,650000,63047.601064592454,0.38798284973380137,-130000,0,30,2107.438016528926,3.1354942159291497,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
28,2,14,3,5,360000,380000,515000,295000,3,3,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1550000,92421.13755341181,0.23850554592997647,-65000,0,15,5901.639344262295,2.70805020110221,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35,2,6,5,11,1090000,610000,800000,675000,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,3175000,212656.80489151215,0.26791374737356194,-415000,0,55,4932.126696832579,1.9459101490553132,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
22,2,20,4,5,470000,490000,450000,490000,3,5,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1900000,19148.54215512676,0.04031263545787643,20000,1,20,5802.469135802469,3.044522437723423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
28,0,8,2,3,275000,310000,295000,350000,4,4,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1230000,31754.264805429415,0.10326556598329571,75000,1,6,11000.0,2.1972245773362196,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
28,1,10,7,3,550000,680000,625000,610000,2,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,2465000,53443.89581607987,0.08672423382043984,60000,1,21,6470.588235294118,2.3978952727983707,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
28,1,33,6,6,550000,160000,550000,475000,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1735000,185893.11445021303,0.42857103372721456,-75000,0,36,3793.103448275862,3.5263605246161616,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32,2,32,7,8,1000000,765000,710000,750000,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,3225000,131236.11037617148,0.16277326834468606,-250000,0,56,4444.444444444444,3.4965075614664802,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23,0,24,5,3,100000,70000,210000,80000,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,460000,64549.72243679028,0.5612970533890165,-20000,0,15,1639.344262295082,3.2188758248682006,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,1,8,3,6,125000,100000,260000,125000,3,4,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,610000,72629.19523166976,0.47625389493622833,0,0,18,1712.3287671232877,2.1972245773362196,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
17,2,21,7,10,635000,675000,660000,770000,4,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,2740000,59019.770698752574,0.08616012341405717,135000,1,70,2259.7864768683276,3.091042453358316,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17,0,2,3,2,100000,16800,175000,130000,3,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,421800,66654.40720612554,0.6320889058057823,30000,1,6,4000.0,1.0986122886681096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36,1,45,5,11,525000,515000,575000,570000,3,3,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2185000,30652.6235962492,0.05611454001228226,45000,1,55,2375.5656108597286,3.828641396489095,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23,0,7,3,4,150000,120000,410000,165000,1,4,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,845000,133814.23691072635,0.6334371762061546,15000,1,12,3061.2244897959185,2.0794415416798357,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
34,2,5,5,11,730000,650000,550000,920000,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2850000,156710.9866388867,0.21994493571080842,190000,1,55,3303.1674208144796,1.791759469228055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
22,0,13,6,3,515000,525000,370000,450000,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1860000,71530.87911291645,0.153829516738494,-65000,0,18,7054.7945205479455,2.639057329615259,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35,0,65,6,5,340000,185000,300000,6800,4,4,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,831800,149330.09297079628,0.7181023076147567,-333200,0,30,2809.9173553719006,4.189654742026425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27,2,22,6,7,600000,580000,570000,615000,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2365000,20155.644370746373,0.03408982711360551,15000,1,42,3550.2958579881656,3.1354942159291497,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27,2,9,6,7,1325000,1175000,1350000,650000,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,4500000,325960.1202601324,0.28974207157160964,-675000,0,42,7840.236686390533,2.302585092994046,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24,2,41,7,9,830000,545000,575000,725000,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2675000,133252.5797123643,0.1992558960096722,-105000,0,63,3280.6324110671935,3.7376696182833684,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
25,2,19,6,9,600000,25000,715000,950000,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,2290000,392990.6699486219,0.686445386031853,350000,1,54,2764.9769585253457,2.995732273553991,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
38,1,68,5,4,375000,325000,330000,330000,4,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1360000,23452.07879911715,0.06897649947828727,-45000,0,20,4629.62962962963,4.23410650459726,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22,0,82,6,2,210000,250000,320000,220000,3,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1000000,49665.5480858378,0.1986613976977604,10000,1,12,4285.714285714285,4.418840607796598,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
34,2,21,6,6,610000,785000,570000,695000,1,3,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2660000,95481.23724935002,0.14358059198309478,85000,1,36,4206.896551724138,3.091042453358316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
44,1,36,4,7,890000,960000,300000,750000,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,2900000,296479.34160747187,0.40893645885656965,-140000,0,28,7876.1061946902655,3.6109179126442243,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
25,0,45,5,8,700000,680000,625000,660000,0,5,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2665000,31983.068437325812,0.04800453348261513,-40000,0,40,4347.826086956522,3.828641396489095,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18,1,12,6,4,360000,420000,330000,330000,3,4,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1440000,42426.40687119285,0.1178508028344167,-30000,0,24,3711.340206185567,2.5649493574615367,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18,2,16,3,3,25000,465000,510000,570000,3,3,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1570000,248746.85927665498,0.6337483452950565,545000,1,9,675.6756756756756,2.833213344056216,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
20,0,58,4,6,90000,230000,150000,225000,2,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,695000,66755.14961409345,0.3842000887136963,135000,1,24,927.8350515463917,4.07753744390572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31,2,15,4,8,835000,740000,820000,720000,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3115000,57209.410647783,0.07346303330304937,-115000,0,32,6472.868217054263,2.772588722239781,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20,2,10,3,7,610000,340000,350000,680000,4,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1980000,175594.2292142123,0.3547350999578027,70000,1,21,7176.470588235294,2.3978952727983707,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
31,2,43,7,7,900000,880000,730000,900000,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3410000,82209.08303425682,0.09643282885798002,0,0,49,4568.527918781726,3.784189633918261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17,2,37,5,9,1075000,500000,325000,375000,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2275000,345431.49344937655,0.6073510085246031,-700000,0,45,5939.226519337017,3.6375861597263857,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
25,1,2,4,8,375000,200000,290000,435000,2,5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1300000,102388.15035605112,0.31503949328171643,60000,1,32,2906.9767441860463,1.0986122886681096,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
36,1,19,5,8,205000,270000,250000,410000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1135000,88447.25358464595,0.3117072841492927,205000,1,40,1273.2919254658384,2.995732273553991,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
30,2,47,5,8,920000,360000,650000,610000,4,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2540000,229274.2171869019,0.3610611907491514,-310000,0,40,5714.285714285715,3.8712010109078907,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
22,1,17,5,7,385000,175000,150000,170000,1,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,880000,110529.03087726168,0.5024024021584524,-215000,0,35,2730.496453900709,2.8903717578961645,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,0,21,6,7,475000,225000,295000,6800,4,5,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1001800,193580.67224458815,0.7729283262777475,-468200,0,42,2810.6508875739646,3.091042453358316,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25,1,19,6,7,725000,40000,40000,730000,4,4,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1535000,396933.55867197725,1.0343518549058563,5000,1,42,4289.940828402367,2.995732273553991,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17,2,51,6,6,990000,825000,775000,1010000,4,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,3600000,117544.3178833697,0.13060465253190798,20000,1,36,6827.586206896552,3.9512437185814275,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
25,0,8,4,4,85000,100000,115000,95000,3,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,395000,12500.0,0.1265809966481352,10000,1,16,1307.6923076923076,2.1972245773362196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
23,0,13,6,7,75000,105000,90000,70000,2,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,340000,15811.388300841896,0.18601414454938056,-5000,0,42,443.7869822485207,2.639057329615259,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32,1,62,6,8,1336200,600000,680000,510000,0,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,3126200,376230.79352971626,0.4813899457997191,-826200,0,48,6923.316062176165,4.143134726391533,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,0,24,5,3,18400,16800,110000,100000,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,245200,50629.503914878194,0.8259164436938744,81600,1,15,301.6393442622951,3.2188758248682006,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
31,1,10,7,9,845000,200000,795000,245000,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2085000,346058.1598517798,0.663899272810565,-600000,0,63,3339.920948616601,2.3978952727983707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
22,2,4,6,6,820000,1010000,830000,50000,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2710000,427346.46365683194,0.6307687570303688,-770000,0,36,5655.172413793103,1.6094379124341003,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
17,2,53,6,8,920000,780000,610000,430000,1,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,2740000,212053.45238091896,0.3095666318456746,-490000,0,48,4766.839378238342,3.9889840465642745,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
22,0,3,6,6,290000,325000,325000,310000,2,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1250000,16583.123951777,0.05306582683504053,20000,1,36,2000.0,1.3862943611198906,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
39,2,13,7,7,670000,675000,570000,605000,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2520000,51153.364177409356,0.08119568727257473,-65000,0,49,3401.015228426396,2.639057329615259,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,0,21,5,5,350000,345000,350000,405000,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1450000,28431.203515386635,0.07843068988881861,55000,1,25,3465.3465346534654,3.091042453358316,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
34,2,14,7,9,920000,400000,940000,570000,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2830000,266254.89040892123,0.3763314686607103,-350000,0,63,3636.3636363636365,2.70805020110221,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,2,3,7,11,545000,470000,1350000,1240000,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3605000,457900.5532500115,0.5080721721806817,695000,1,77,1763.7540453074434,1.3862943611198906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
28,1,57,7,6,390000,240000,250000,190000,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1070000,85780.72821638513,0.320674420717624,-200000,0,42,2307.6923076923076,4.060443010546419,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
24,2,18,7,8,820000,825000,245000,500000,2,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2390000,279895.81394988147,0.4684440928967173,-320000,0,56,3644.4444444444443,2.9444389791664403,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
41,2,18,6,8,525000,550000,570000,600000,0,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,2245000,31721.4438511238,0.05651917564712366,75000,1,48,2720.20725388601,2.9444389791664403,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
32,1,37,6,7,210000,420000,425000,350000,3,3,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1405000,100197.72119830536,0.28525960409594664,140000,1,42,1242.603550295858,3.6375861597263857,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40,2,14,6,11,1080000,1125000,950000,990000,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4145000,80350.79339994099,0.0775398946779699,-90000,0,66,4075.4716981132074,2.70805020110221,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,2,24,5,5,475000,650000,600000,575000,2,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,2300000,73598.00721939871,0.12799631169232525,100000,1,25,4702.970297029703,3.2188758248682006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
23,1,3,5,6,170000,145000,475000,195000,4,5,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,985000,153860.05546166512,0.6248098706671856,25000,1,30,1404.9586776859503,1.3862943611198906,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19,1,28,5,5,350000,360000,405000,330000,1,4,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1445000,31721.4438511238,0.08780998212080741,-20000,0,25,3465.3465346534654,3.367295829986474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
28,1,6,4,8,410000,360000,400000,315000,4,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1485000,43277.20724199595,0.11657128800190693,-95000,0,32,3178.294573643411,1.9459101490553132,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30,1,8,3,9,425000,500000,900000,390000,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2215000,235349.91679058084,0.4250103689033173,-35000,0,27,3899.0825688073396,2.1972245773362196,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
