respondent_id,synthetic_user_id,dataset_type,week_index,week_start_date,year,month,week_of_month,quarter,is_month_start,is_month_end,is_payday_period,is_weekend,is_ramadan_lebaran_period,is_harbolnas_period,is_christmas_year_end,is_new_year,seasonal_event_type,gig_type,domisili_code,usia,experience_months_log,hari_kerja_per_minggu,jam_kerja_per_hari,total_jam_seminggu,bps_jasa_weekly,pref_awal_bulan,pref_payday,pref_weekend,pref_ramadan_lebaran,pref_natal_tahun_baru,pref_harbolnas,pref_promo_aplikasi,synthetic_weekly_income,is_synthetic,synthetic_generation_note
R0316,SYN_R0316,synthetic_52w,18,2026-04-30,2026,4,5,2,0,1,1,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,518554.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,19,2026-05-07,2026,5,1,2,1,0,1,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,554191.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,20,2026-05-14,2026,5,2,2,0,0,0,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,544002.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,21,2026-05-21,2026,5,3,2,0,0,0,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,546980.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,22,2026-05-28,2026,5,4,2,0,1,1,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,513149.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,23,2026-06-04,2026,6,1,2,1,0,1,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,506176.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,24,2026-06-11,2026,6,2,2,0,0,0,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,498426.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,25,2026-06-18,2026,6,3,2,0,0,0,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,495175.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,26,2026-06-25,2026,6,4,2,0,1,1,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,512111.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,27,2026-07-02,2026,7,1,3,1,0,1,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,531706.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,28,2026-07-09,2026,7,2,3,0,0,0,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,534743.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,29,2026-07-16,2026,7,3,3,0,0,0,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,528685.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,30,2026-07-23,2026,7,4,3,0,0,0,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,519047.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,31,2026-07-30,2026,7,5,3,0,1,1,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,537055.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,32,2026-08-06,2026,8,1,3,1,0,1,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,562058.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,33,2026-08-13,2026,8,2,3,0,0,0,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,551238.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,34,2026-08-20,2026,8,3,3,0,0,0,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,555363.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,35,2026-08-27,2026,8,4,3,0,1,1,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,549668.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,36,2026-09-03,2026,9,1,3,1,0,1,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,551653.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,37,2026-09-10,2026,9,2,3,0,0,0,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,526097.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,38,2026-09-17,2026,9,3,3,0,0,0,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,518860.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,39,2026-09-24,2026,9,4,3,0,1,0,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,526420.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,40,2026-10-01,2026,10,1,4,1,0,1,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,542669.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,41,2026-10-08,2026,10,2,4,0,0,0,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,524842.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,42,2026-10-15,2026,10,3,4,0,0,0,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,496241.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,43,2026-10-22,2026,10,4,4,0,0,0,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,499002.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,44,2026-10-29,2026,10,5,4,0,1,1,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,521776.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,45,2026-11-05,2026,11,1,4,1,0,1,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,500331.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,46,2026-11-12,2026,11,2,4,0,0,0,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,492007.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,47,2026-11-19,2026,11,3,4,0,0,0,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,505128.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,48,2026-11-26,2026,11,4,4,0,1,1,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,509801.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,49,2026-12-03,2026,12,1,4,1,0,1,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,522688.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,50,2026-12-10,2026,12,2,4,0,0,0,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,505568.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,51,2026-12-17,2026,12,3,4,0,0,0,0,0,0,0,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,506986.0,1,"AR1: base=620000, cv=0.101"
R0316,SYN_R0316,synthetic_52w,52,2026-12-24,2026,12,4,4,0,1,0,0,0,0,1,0,normal,pekerja_harian,bandung,27,2.3978952727983707,6,8,48,518297.0,0,0,1,0,0,0,0,529052.0,1,"AR1: base=620000, cv=0.101"
R0317,SYN_R0317,synthetic_52w,1,2026-01-01,2026,1,1,1,1,0,1,0,0,0,0,1,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,463612.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,2,2026-01-08,2026,1,2,1,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,422511.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,3,2026-01-15,2026,1,3,1,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,401263.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,4,2026-01-22,2026,1,4,1,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,395111.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,5,2026-01-29,2026,1,5,1,0,1,1,0,0,0,0,0,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,394102.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,6,2026-02-05,2026,2,1,1,1,0,1,0,0,0,0,0,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,409822.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,7,2026-02-12,2026,2,2,1,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,374417.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,8,2026-02-19,2026,2,3,1,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,373495.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,9,2026-02-26,2026,2,4,1,0,1,1,0,0,0,0,0,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,376146.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,10,2026-03-05,2026,3,1,1,1,0,1,0,1,0,0,0,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,378322.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,11,2026-03-12,2026,3,2,1,0,0,0,0,1,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,366722.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,12,2026-03-19,2026,3,3,1,0,0,0,0,1,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,362713.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,13,2026-03-26,2026,3,4,1,0,1,1,0,1,0,0,0,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,383220.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,14,2026-04-02,2026,4,1,2,1,0,1,0,1,0,0,0,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,406735.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,15,2026-04-09,2026,4,2,2,0,0,0,0,1,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,395772.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,16,2026-04-16,2026,4,3,2,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,406659.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,17,2026-04-23,2026,4,4,2,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,397631.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,18,2026-04-30,2026,4,5,2,0,1,1,0,0,0,0,0,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,396396.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,19,2026-05-07,2026,5,1,2,1,0,1,0,0,0,0,0,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,400306.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,20,2026-05-14,2026,5,2,2,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,398483.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,21,2026-05-21,2026,5,3,2,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,396427.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,22,2026-05-28,2026,5,4,2,0,1,1,0,0,0,0,0,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,395358.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,23,2026-06-04,2026,6,1,2,1,0,1,0,0,0,0,0,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,407550.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,24,2026-06-11,2026,6,2,2,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,389514.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,25,2026-06-18,2026,6,3,2,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,367115.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,26,2026-06-25,2026,6,4,2,0,1,1,0,0,0,0,0,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,385610.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,27,2026-07-02,2026,7,1,3,1,0,1,0,0,0,0,0,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,396418.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,28,2026-07-09,2026,7,2,3,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,399698.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,29,2026-07-16,2026,7,3,3,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,363363.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,30,2026-07-23,2026,7,4,3,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,344684.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,31,2026-07-30,2026,7,5,3,0,1,1,0,0,0,0,0,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,348312.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,32,2026-08-06,2026,8,1,3,1,0,1,0,0,0,0,0,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,354135.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,33,2026-08-13,2026,8,2,3,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,357586.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,34,2026-08-20,2026,8,3,3,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,378274.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,35,2026-08-27,2026,8,4,3,0,1,1,0,0,0,0,0,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,400909.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,36,2026-09-03,2026,9,1,3,1,0,1,0,0,0,0,0,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,400061.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,37,2026-09-10,2026,9,2,3,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,406030.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,38,2026-09-17,2026,9,3,3,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,395249.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,39,2026-09-24,2026,9,4,3,0,1,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,384328.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,40,2026-10-01,2026,10,1,4,1,0,1,0,0,0,0,0,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,400175.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,41,2026-10-08,2026,10,2,4,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,380490.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,42,2026-10-15,2026,10,3,4,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,369672.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,43,2026-10-22,2026,10,4,4,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,399607.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,44,2026-10-29,2026,10,5,4,0,1,1,0,0,0,0,0,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,396967.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,45,2026-11-05,2026,11,1,4,1,0,1,0,0,0,0,0,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,414023.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,46,2026-11-12,2026,11,2,4,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,375850.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,47,2026-11-19,2026,11,3,4,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,382294.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,48,2026-11-26,2026,11,4,4,0,1,1,0,0,0,0,0,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,394717.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,49,2026-12-03,2026,12,1,4,1,0,1,0,0,0,0,0,payday,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,386942.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,50,2026-12-10,2026,12,2,4,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,368689.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,51,2026-12-17,2026,12,3,4,0,0,0,0,0,0,0,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,358494.0,1,"AR1: base=435000, cv=0.098"
R0317,SYN_R0317,synthetic_52w,52,2026-12-24,2026,12,4,4,0,1,0,0,0,0,1,0,normal,tutor,kalimantan,19,2.5649493574615367,3,4,12,653189.75,0,1,1,0,0,1,0,354908.0,1,"AR1: base=435000, cv=0.098"
R0318,SYN_R0318,synthetic_52w,1,2026-01-01,2026,1,1,1,1,0,1,0,0,0,0,1,payday,freelance_it,bandung,26,2.1972245773362196,2,3,6,518297.0,0,1,0,0,0,1,0,487575.0,1,"AR1: base=506250, cv=0.143"
R0318,SYN_R0318,synthetic_52w,2,2026-01-08,2026,1,2,1,0,0,0,0,0,0,0,0,normal,freelance_it,bandung,26,2.1972245773362196,2,3,6,518297.0,0,1,0,0,0,1,0,475662.0,1,"AR1: base=506250, cv=0.143"
R0318,SYN_R0318,synthetic_52w,3,2026-01-15,2026,1,3,1,0,0,0,0,0,0,0,0,normal,freelance_it,bandung,26,2.1972245773362196,2,3,6,518297.0,0,1,0,0,0,1,0,453287.0,1,"AR1: base=506250, cv=0.143"
R0318,SYN_R0318,synthetic_52w,4,2026-01-22,2026,1,4,1,0,0,0,0,0,0,0,0,normal,freelance_it,bandung,26,2.1972245773362196,2,3,6,518297.0,0,1,0,0,0,1,0,460241.0,1,"AR1: base=506250, cv=0.143"
R0318,SYN_R0318,synthetic_52w,5,2026-01-29,2026,1,5,1,0,1,1,0,0,0,0,0,payday,freelance_it,bandung,26,2.1972245773362196,2,3,6,518297.0,0,1,0,0,0,1,0,484155.0,1,"AR1: base=506250, cv=0.143"
R0318,SYN_R0318,synthetic_52w,6,2026-02-05,2026,2,1,1,1,0,1,0,0,0,0,0,payday,freelance_it,bandung,26,2.1972245773362196,2,3,6,518297.0,0,1,0,0,0,1,0,502644.0,1,"AR1: base=506250, cv=0.143"
R0318,SYN_R0318,synthetic_52w,7,2026-02-12,2026,2,2,1,0,0,0,0,0,0,0,0,normal,freelance_it,bandung,26,2.1972245773362196,2,3,6,518297.0,0,1,0,0,0,1,0,472508.0,1,"AR1: base=506250, cv=0.143"
R0318,SYN_R0318,synthetic_52w,8,2026-02-19,2026,2,3,1,0,0,0,0,0,0,0,0,normal,freelance_it,bandung,26,2.1972245773362196,2,3,6,518297.0,0,1,0,0,0,1,0,461285.0,1,"AR1: base=506250, cv=0.143"
R0318,SYN_R0318,synthetic_52w,9,2026-02-26,2026,2,4,1,0,1,1,0,0,0,0,0,payday,freelance_it,bandung,26,2.1972245773362196,2,3,6,518297.0,0,1,0,0,0,1,0,451967.0,1,"AR1: base=506250, cv=0.143"
R0318,SYN_R0318,synthetic_52w,10,2026-03-05,2026,3,1,1,1,0,1,0,1,0,0,0,payday,freelance_it,bandung,26,2.1972245773362196,2,3,6,518297.0,0,1,0,0,0,1,0,469485.0,1,"AR1: base=506250, cv=0.143"
R0318,SYN_R0318,synthetic_52w,11,2026-03-12,2026,3,2,1,0,0,0,0,1,0,0,0,normal,freelance_it,bandung,26,2.1972245773362196,2,3,6,518297.0,0,1,0,0,0,1,0,454563.0,1,"AR1: base=506250, cv=0.143"
R0318,SYN_R0318,synthetic_52w,12,2026-03-19,2026,3,3,1,0,0,0,0,1,0,0,0,normal,freelance_it,bandung,26,2.1972245773362196,2,3,6,518297.0,0,1,0,0,0,1,0,435911.0,1,"AR1: base=506250, cv=0.143"
R0318,SYN_R0318,synthetic_52w,13,2026-03-26,2026,3,4,1,0,1,1,0,1,0,0,0,payday,freelance_it,bandung,26,2.1972245773362196,2,3,6,518297.0,0,1,0,0,0,1,0,460814.0,1,"AR1: base=506250, cv=0.143"
R0318,SYN_R0318,synthetic_52w,14,2026-04-02,2026,4,1,2,1,0,1,0,1,0,0,0,payday,freelance_it,bandung,26,2.1972245773362196,2,3,6,518297.0,0,1,0,0,0,1,0,449690.0,1,"AR1: base=506250, cv=0.143"
R0318,SYN_R0318,synthetic_52w,15,2026-04-09,2026,4,2,2,0,0,0,0,1,0,0,0,normal,freelance_it,bandung,26,2.1972245773362196,2,3,6,518297.0,0,1,0,0,0,1,0,455242.0,1,"AR1: base=506250, cv=0.143"
R0318,SYN_R0318,synthetic_52w,16,2026-04-16,2026,4,3,2,0,0,0,0,0,0,0,0,normal,freelance_it,bandung,26,2.1972245773362196,2,3,6,518297.0,0,1,0,0,0,1,0,444380.0,1,"AR1: base=506250, cv=0.143"
R0318,SYN_R0318,synthetic_52w,17,2026-04-23,2026,4,4,2,0,0,0,0,0,0,0,0,normal,freelance_it,bandung,26,2.1972245773362196,2,3,6,518297.0,0,1,0,0,0,1,0,427735.0,1,"AR1: base=506250, cv=0.143"
R0318,SYN_R0318,synthetic_52w,18,2026-04-30,2026,4,5,2,0,1,1,0,0,0,0,0,payday,freelance_it,bandung,26,2.1972245773362196,2,3,6,518297.0,0,1,0,0,0,1,0,435457.0,1,"AR1: base=506250, cv=0.143"
R0318,SYN_R0318,synthetic_52w,19,2026-05-07,2026,5,1,2,1,0,1,0,0,0,0,0,payday,freelance_it,bandung,26,2.1972245773362196,2,3,6,518297.0,0,1,0,0,0,1,0,432344.0,1,"AR1: base=506250, cv=0.143"
